Nr_Parameter;Bezeichnung_Parameter;Nr_Alternative;Bezeichnung_Alternative;Wert_Parameter
11;tag_sa;3;2;-0.386267022
11;tag_sa;4;3;-1.084447737
11;tag_sa;5;4;-0.522527318
11;tag_sa;6;5;-0.233662715
11;tag_sa;7;6;0.3604438557
12;tag_so;1;0;0
12;tag_so;2;1;-0.443828675
12;tag_so;3;2;-0.993145289
12;tag_so;4;3;-2.051513163
12;tag_so;5;4;-2.18708504
12;tag_so;6;5;-10.02744114
12;tag_so;7;6;-10.78254074
13;0;1;0;0
13;0;2;1;0
13;0;3;2;0
13;0;4;3;0
13;0;5;4;0
13;0;6;5;0
13;0;7;6;0
14;0;1;0;0
14;0;2;1;0
14;0;3;2;0
14;0;4;3;0
14;0;5;4;0
14;0;6;5;0
14;0;7;6;0
15;0;1;0;0
15;0;2;1;0
15;0;3;2;0
15;0;4;3;0
15;0;5;4;0
15;0;6;5;0
15;0;7;6;0
16;0;1;0;0
16;0;2;1;0
16;0;3;2;0
16;0;4;3;0
16;0;5;4;0
16;0;6;5;0
16;0;7;6;0
17;alter_26bis35;1;0;0
17;alter_26bis35;2;1;0.1426209281
17;alter_26bis35;3;2;0.4276151006
17;alter_26bis35;4;3;0.4705529718
17;alter_26bis35;5;4;0.7285624991
17;alter_26bis35;6;5;0.163467768
17;alter_26bis35;7;6;-10.33685036
18;alter_36bis50;1;0;0
18;alter_36bis50;2;1;0.2606638467
18;alter_36bis50;3;2;0.7880748237
18;alter_36bis50;4;3;1.0438565327
18;alter_36bis50;5;4;1.7905037382
18;alter_36bis50;6;5;0.1412682162
18;alter_36bis50;7;6;-0.606306501
19;alter_51bis60;1;0;0
19;alter_51bis60;2;1;0.0840513902
19;alter_51bis60;3;2;0.3732692583
19;alter_51bis60;4;3;0.237451155
19;alter_51bis60;5;4;0.7790002142
19;alter_51bis60;6;5;-0.635052343
19;alter_51bis60;7;6;-0.581255921
20;alter_61bis70;1;0;0
20;alter_61bis70;2;1;0.0970529338
20;alter_61bis70;3;2;0.3373792277
20;alter_61bis70;4;3;-0.166396727
20;alter_61bis70;5;4;0.8259973458
20;alter_61bis70;6;5;-10.64993927
20;alter_61bis70;7;6;-0.595575783
21;0;1;0;0
21;0;2;1;0
21;0;3;2;0
21;0;4;3;0
21;0;5;4;0
21;0;6;5;0
21;0;7;6;0
22;Raumtyp_mobitopp_conurbation;1;0;0
22;Raumtyp_mobitopp_conurbation;2;1;-0.085679821
22;Raumtyp_mobitopp_conurbation;3;2;-0.294594924
22;Raumtyp_mobitopp_conurbation;4;3;-0.51701483
22;Raumtyp_mobitopp_conurbation;5;4;-0.574744615
22;Raumtyp_mobitopp_conurbation;6;5;-0.336786192
22;Raumtyp_mobitopp_conurbation;7;6;-10.22772639
23;Raumtyp_mobitopp_rural;1;0;0
23;Raumtyp_mobitopp_rural;2;1;-0.282797475
23;Raumtyp_mobitopp_rural;3;2;-0.551969333
23;Raumtyp_mobitopp_rural;4;3;-0.57322977
23;Raumtyp_mobitopp_rural;5;4;-0.527418785
23;Raumtyp_mobitopp_rural;6;5;0.389453531
23;Raumtyp_mobitopp_rural;7;6;1.1208308047
24;0;1;0;0
24;0;2;1;0
24;0;3;2;0
24;0;4;3;0
24;0;5;4;0
24;0;6;5;0
24;0;7;6;0
25;PKWHH;1;0;0
25;PKWHH;2;1;0.0498636897
25;PKWHH;3;2;0.1312785078
25;PKWHH;4;3;0.133125474
25;PKWHH;5;4;0.1621115395
25;PKWHH;6;5;-0.149656244
25;PKWHH;7;6;-0.549894499
26;anztourenvorhaupttour;1;0;0
26;anztourenvorhaupttour;2;1;-0.378672658
26;anztourenvorhaupttour;3;2;-0.416112181
26;anztourenvorhaupttour;4;3;-0.264425188
26;anztourenvorhaupttour;5;4;-0.144016746
26;anztourenvorhaupttour;6;5;-0.09530008
26;anztourenvorhaupttour;7;6;0.0976157173
27;0;2;1;0
27;0;3;2;0
27;0;4;3;0
27;0;5;4;0
27;0;6;5;0
27;0;7;6;0
28;0;2;1;0
28;0;3;2;0
28;0;4;3;0
28;0;5;4;0
28;0;6;5;0
28;0;7;6;0
29;0;2;1;0
29;0;3;2;0
29;0;4;3;0
29;0;5;4;0
29;0;6;5;0
29;0;7;6;0
30;0;2;1;0
30;0;3;2;0
30;0;4;3;0
30;0;5;4;0
30;0;6;5;0
30;0;7;6;0
31;0;2;1;0
31;0;3;2;0
31;0;4;3;0
31;0;5;4;0
31;0;6;5;0
31;0;7;6;0
32;0;2;1;0
32;0;3;2;0
32;0;4;3;0
32;0;5;4;0
32;0;6;5;0
32;0;7;6;0
33;0;2;1;0
33;0;3;2;0
33;0;4;3;0
33;0;5;4;0
33;0;6;5;0
33;0;7;6;0
34;0;2;1;0
34;0;3;2;0
34;0;4;3;0
34;0;5;4;0
34;0;6;5;0
34;0;7;6;0
35;0;2;1;0
35;0;3;2;0
35;0;4;3;0
35;0;5;4;0
35;0;6;5;0
35;0;7;6;0
36;0;2;1;0
36;0;3;2;0
36;0;4;3;0
36;0;5;4;0
36;0;6;5;0
36;0;7;6;0
37;0;2;1;0
37;0;3;2;0
37;0;4;3;0
37;0;5;4;0
37;0;6;5;0
37;0;7;6;0
38;0;2;1;0
38;0;3;2;0
38;0;4;3;0
38;0;5;4;0
38;0;6;5;0
38;0;7;6;0
39;0;2;1;0
39;0;3;2;0
39;0;4;3;0
39;0;5;4;0
39;0;6;5;0
39;0;7;6;0
40;0;2;1;0
40;0;3;2;0
40;0;4;3;0
40;0;5;4;0
40;0;6;5;0
40;0;7;6;0
41;0;2;1;0
41;0;3;2;0
41;0;4;3;0
41;0;5;4;0
41;0;6;5;0
41;0;7;6;0
42;0;2;1;0
42;0;3;2;0
42;0;4;3;0
42;0;5;4;0
42;0;6;5;0
42;0;7;6;0
43;0;2;1;0
43;0;3;2;0
43;0;4;3;0
43;0;5;4;0
43;0;6;5;0
43;0;7;6;0
44;0;2;1;0
44;0;3;2;0
44;0;4;3;0
44;0;5;4;0
44;0;6;5;0
44;0;7;6;0
45;0;2;1;0
45;0;3;2;0
45;0;4;3;0
45;0;5;4;0
45;0;6;5;0
45;0;7;6;0
46;0;2;1;0
46;0;3;2;0
46;0;4;3;0
46;0;5;4;0
46;0;6;5;0
46;0;7;6;0
47;0;2;1;0
47;0;3;2;0
47;0;4;3;0
47;0;5;4;0
47;0;6;5;0
47;0;7;6;0
48;0;2;1;0
48;0;3;2;0
48;0;4;3;0
48;0;5;4;0
48;0;6;5;0
48;0;7;6;0
49;0;2;1;0
49;0;3;2;0
49;0;4;3;0
49;0;5;4;0
49;0;6;5;0
49;0;7;6;0
50;0;2;1;0
50;0;3;2;0
50;0;4;3;0
50;0;5;4;0
50;0;6;5;0
50;0;7;6;0
