Nr_Parameter;Bezeichnung_Parameter;Nr_Alternative;Bezeichnung_Alternative;Wert_Parameter
4;beruf_azubi;1;1;0
4;beruf_azubi;2;2;-0.070018573
4;beruf_azubi;3;3;-1.087488747
4;beruf_azubi;4;4;-1.367563144
4;beruf_azubi;5;5;-2.243689015
4;beruf_azubi;6;6;-2.065327184
4;beruf_azubi;7;7;-2.268522475
4;beruf_azubi;8;8;-2.232338911
4;beruf_azubi;9;9;-1.766081977
4;beruf_azubi;10;10;-1.400421148
4;beruf_azubi;11;11;-1.285207392
4;beruf_azubi;12;12;-1.22230743
4;beruf_azubi;13;13;-1.182970612
4;beruf_azubi;14;14;-0.965585429
4;beruf_azubi;15;15;0.0545638557
4;beruf_azubi;16;16;0.3728012003
5;beruf_rentner;1;1;0
5;beruf_rentner;2;2;-0.004284011
5;beruf_rentner;3;3;-0.397713946
5;beruf_rentner;4;4;-0.097093709
5;beruf_rentner;5;5;-0.068100685
5;beruf_rentner;6;6;0.1308777384
5;beruf_rentner;7;7;0.3877376528
5;beruf_rentner;8;8;0.3362869773
5;beruf_rentner;9;9;0.2509457158
5;beruf_rentner;10;10;0.232587322
5;beruf_rentner;11;11;0.0487843549
5;beruf_rentner;12;12;-0.037617616
5;beruf_rentner;13;13;-0.153739666
5;beruf_rentner;14;14;-0.291276583
5;beruf_rentner;15;15;-1.054450725
5;beruf_rentner;16;16;-0.552580475
6;0;1;1;0
6;0;2;2;0
6;0;3;3;0
6;0;4;4;0
6;0;5;5;0
6;0;6;6;0
6;0;7;7;0
6;0;8;8;0
6;0;9;9;0
6;0;10;10;0
6;0;11;11;0
6;0;12;12;0
6;0;13;13;0
6;0;14;14;0
6;0;15;15;0
6;0;16;16;0
7;tourtyp_work;1;1;0
7;tourtyp_work;2;2;0.2617337183
7;tourtyp_work;3;3;-0.392712117
7;tourtyp_work;4;4;-1.330577651
7;tourtyp_work;5;5;-1.78693977
7;tourtyp_work;6;6;-2.617966855
7;tourtyp_work;7;7;-2.961658486
7;tourtyp_work;8;8;-3.335845569
7;tourtyp_work;9;9;-3.208183998
7;tourtyp_work;10;10;-3.608663071
7;tourtyp_work;11;11;-4.087132668
7;tourtyp_work;12;12;-3.917859436
7;tourtyp_work;13;13;-3.992000831
7;tourtyp_work;14;14;-4.485048156
7;tourtyp_work;15;15;-3.67833011
7;tourtyp_work;16;16;-2.391549672
8;tourtyp_education;1;1;0
8;tourtyp_education;2;2;-8.33056696
8;tourtyp_education;3;3;-8.250228151
8;tourtyp_education;4;4;14.656098104
8;tourtyp_education;5;5;15.07307299
8;tourtyp_education;6;6;13.240661091
8;tourtyp_education;7;7;12.703595375
8;tourtyp_education;8;8;11.769136526
8;tourtyp_education;9;9;11.830564661
8;tourtyp_education;10;10;11.628250733
8;tourtyp_education;11;11;11.507170027
8;tourtyp_education;12;12;11.890515844
8;tourtyp_education;13;13;12.354765427
8;tourtyp_education;14;14;12.596808533
8;tourtyp_education;15;15;-7.902796823
8;tourtyp_education;16;16;-7.690331738
9;tourtyp_shopping;1;1;0
9;tourtyp_shopping;2;2;1.1645601324
9;tourtyp_shopping;3;3;1.6349297967
9;tourtyp_shopping;4;4;2.1812358357
9;tourtyp_shopping;5;5;2.8330800363
9;tourtyp_shopping;6;6;2.7576697071
9;tourtyp_shopping;7;7;2.820292173
9;tourtyp_shopping;8;8;2.9338963343
9;tourtyp_shopping;9;9;2.6995608958
9;tourtyp_shopping;10;10;1.979393706
9;tourtyp_shopping;11;11;1.8191968031
9;tourtyp_shopping;12;12;1.8093030256
9;tourtyp_shopping;13;13;1.4728120674
9;tourtyp_shopping;14;14;0.5030053132
9;tourtyp_shopping;15;15;-0.269842323
9;tourtyp_shopping;16;16;-0.367285974
10;tourtyp_transport;1;1;0
10;tourtyp_transport;2;2;-0.930578424
10;tourtyp_transport;3;3;-1.524405802
10;tourtyp_transport;4;4;-0.691541051
10;tourtyp_transport;5;5;-0.428384634
10;tourtyp_transport;6;6;-1.128386565
10;tourtyp_transport;7;7;-1.678860864
10;tourtyp_transport;8;8;-1.885797181
10;tourtyp_transport;9;9;-1.20487765
10;tourtyp_transport;10;10;-1.751191117
10;tourtyp_transport;11;11;-1.68342154
10;tourtyp_transport;12;12;-1.818958719
10;tourtyp_transport;13;13;-1.881893612
10;tourtyp_transport;14;14;-2.057937132
10;tourtyp_transport;15;15;-1.4983616
10;tourtyp_transport;16;16;-0.835309853
11;tag_sa;1;1;0
11;tag_sa;2;2;0.559081497
11;tag_sa;3;3;-0.581371304
11;tag_sa;4;4;-1.069241108
11;tag_sa;5;5;-0.725807971
11;tag_sa;6;6;-0.559701189
11;tag_sa;7;7;-0.227733518
11;tag_sa;8;8;-0.0393756
11;tag_sa;9;9;0.0054894153
11;tag_sa;10;10;-0.182259805
11;tag_sa;11;11;-0.386261807
11;tag_sa;12;12;-0.468161442
11;tag_sa;13;13;-0.432663947
11;tag_sa;14;14;-0.330343838
11;tag_sa;15;15;0.0581129959
11;tag_sa;16;16;0.6101928888
12;tag_so;1;1;0
12;tag_so;2;2;-0.223853278
12;tag_so;3;3;-1.401729457
12;tag_so;4;4;-1.95500368
12;tag_so;5;5;-1.812390632
12;tag_so;6;6;-1.329684062
12;tag_so;7;7;-0.761962129
12;tag_so;8;8;-0.491288146
12;tag_so;9;9;-0.268244981
12;tag_so;10;10;-0.363814119
12;tag_so;11;11;-0.575437293
12;tag_so;12;12;-0.96740312
12;tag_so;13;13;-1.145305218
12;tag_so;14;14;-1.675089623
12;tag_so;15;15;-1.500025802
12;tag_so;16;16;-1.075442946
13;0;1;1;0
13;0;2;2;0
13;0;3;3;0
13;0;4;4;0
13;0;5;5;0
13;0;6;6;0
13;0;7;7;0
13;0;8;8;0
13;0;9;9;0
13;0;10;10;0
13;0;11;11;0
13;0;12;12;0
13;0;13;13;0
13;0;14;14;0
13;0;15;15;0
13;0;16;16;0
14;dauer_akt_in_tour_2bis4std;1;1;0
14;dauer_akt_in_tour_2bis4std;2;2;0.6096598608
14;dauer_akt_in_tour_2bis4std;3;3;1.1745633963
14;dauer_akt_in_tour_2bis4std;4;4;1.2650166341
14;dauer_akt_in_tour_2bis4std;5;5;1.8480978696
14;dauer_akt_in_tour_2bis4std;6;6;1.9782155671
14;dauer_akt_in_tour_2bis4std;7;7;1.8860177628
14;dauer_akt_in_tour_2bis4std;8;8;1.7113263707
14;dauer_akt_in_tour_2bis4std;9;9;1.8768298177
14;dauer_akt_in_tour_2bis4std;10;10;1.9810576709
14;dauer_akt_in_tour_2bis4std;11;11;1.618686373
14;dauer_akt_in_tour_2bis4std;12;12;1.1699082396
14;dauer_akt_in_tour_2bis4std;13;13;1.3396999124
14;dauer_akt_in_tour_2bis4std;14;14;2.1583653222
14;dauer_akt_in_tour_2bis4std;15;15;1.9029438934
14;dauer_akt_in_tour_2bis4std;16;16;1.2915166373
15;dauer_akt_in_tour_4bis6std;1;1;0
15;dauer_akt_in_tour_4bis6std;2;2;1.2718044148
15;dauer_akt_in_tour_4bis6std;3;3;1.7183489287
15;dauer_akt_in_tour_4bis6std;4;4;2.5373988929
15;dauer_akt_in_tour_4bis6std;5;5;2.4053333237
15;dauer_akt_in_tour_4bis6std;6;6;1.9547746327
15;dauer_akt_in_tour_4bis6std;7;7;1.8283532711
15;dauer_akt_in_tour_4bis6std;8;8;1.7313843407
15;dauer_akt_in_tour_4bis6std;9;9;1.9319578819
15;dauer_akt_in_tour_4bis6std;10;10;1.3134353937
15;dauer_akt_in_tour_4bis6std;11;11;0.6682768011
15;dauer_akt_in_tour_4bis6std;12;12;0.7146281011
15;dauer_akt_in_tour_4bis6std;13;13;1.1714376218
15;dauer_akt_in_tour_4bis6std;14;14;1.286589367
15;dauer_akt_in_tour_4bis6std;15;15;1.3019939854
15;dauer_akt_in_tour_4bis6std;16;16;1.0468522536
16;dauer_akt_in_tour_6bis8std;1;1;0
16;dauer_akt_in_tour_6bis8std;2;2;1.0047653087
16;dauer_akt_in_tour_6bis8std;3;3;2.1315632995
16;dauer_akt_in_tour_6bis8std;4;4;2.9011817271
16;dauer_akt_in_tour_6bis8std;5;5;2.3773790801
16;dauer_akt_in_tour_6bis8std;6;6;2.0023106229
16;dauer_akt_in_tour_6bis8std;7;7;1.6743144554
16;dauer_akt_in_tour_6bis8std;8;8;1.3250364369
16;dauer_akt_in_tour_6bis8std;9;9;1.1170926783
16;dauer_akt_in_tour_6bis8std;10;10;0.2709352972
16;dauer_akt_in_tour_6bis8std;11;11;-0.26122807
16;dauer_akt_in_tour_6bis8std;12;12;-0.479313557
16;dauer_akt_in_tour_6bis8std;13;13;-0.442556029
16;dauer_akt_in_tour_6bis8std;14;14;-0.237910439
16;dauer_akt_in_tour_6bis8std;15;15;-0.067894745
16;dauer_akt_in_tour_6bis8std;16;16;-0.608873877
17;dauer_akt_in_tour_8bis10std;1;1;0
17;dauer_akt_in_tour_8bis10std;2;2;12.855369019
17;dauer_akt_in_tour_8bis10std;3;3;14.80796787
17;dauer_akt_in_tour_8bis10std;4;4;14.953730013
17;dauer_akt_in_tour_8bis10std;5;5;14.465603198
17;dauer_akt_in_tour_8bis10std;6;6;13.720032943
17;dauer_akt_in_tour_8bis10std;7;7;13.057608583
17;dauer_akt_in_tour_8bis10std;8;8;12.268652214
17;dauer_akt_in_tour_8bis10std;9;9;12.335755013
17;dauer_akt_in_tour_8bis10std;10;10;11.306686775
17;dauer_akt_in_tour_8bis10std;11;11;10.501920301
17;dauer_akt_in_tour_8bis10std;12;12;9.6916929322
17;dauer_akt_in_tour_8bis10std;13;13;10.48808451
17;dauer_akt_in_tour_8bis10std;14;14;10.60598937
17;dauer_akt_in_tour_8bis10std;15;15;11.714964093
17;dauer_akt_in_tour_8bis10std;16;16;10.404140015
18;dauer_akt_in_tour_10bis12std;1;1;0
18;dauer_akt_in_tour_10bis12std;2;2;-0.964833287
18;dauer_akt_in_tour_10bis12std;3;3;1.0344330568
18;dauer_akt_in_tour_10bis12std;4;4;0.8412766547
18;dauer_akt_in_tour_10bis12std;5;5;0.1318682842
18;dauer_akt_in_tour_10bis12std;6;6;-0.649247409
18;dauer_akt_in_tour_10bis12std;7;7;-1.744496856
18;dauer_akt_in_tour_10bis12std;8;8;-2.025476471
18;dauer_akt_in_tour_10bis12std;9;9;-2.176822512
18;dauer_akt_in_tour_10bis12std;10;10;-3.511979355
18;dauer_akt_in_tour_10bis12std;11;11;-4.383898265
18;dauer_akt_in_tour_10bis12std;12;12;-6.037120288
18;dauer_akt_in_tour_10bis12std;13;13;-3.609856576
18;dauer_akt_in_tour_10bis12std;14;14;-3.520679345
18;dauer_akt_in_tour_10bis12std;15;15;-3.599113008
18;dauer_akt_in_tour_10bis12std;16;16;-1.417018882
19;0;1;1;0
19;0;2;2;0
19;0;3;3;0
19;0;4;4;0
19;0;5;5;0
19;0;6;6;0
19;0;7;7;0
19;0;8;8;0
19;0;9;9;0
19;0;10;10;0
19;0;11;11;0
19;0;12;12;0
19;0;13;13;0
19;0;14;14;0
19;0;15;15;0
19;0;16;16;0
20;dauer_akt_vorht_tag_1bis120;1;1;0
20;dauer_akt_vorht_tag_1bis120;2;2;-4.89210219
20;dauer_akt_vorht_tag_1bis120;3;3;-4.198368714
20;dauer_akt_vorht_tag_1bis120;4;4;9.2882678493
20;dauer_akt_vorht_tag_1bis120;5;5;9.2286397143
20;dauer_akt_vorht_tag_1bis120;6;6;10.133389571
20;dauer_akt_vorht_tag_1bis120;7;7;10.328688699
20;dauer_akt_vorht_tag_1bis120;8;8;1.0478224956
20;dauer_akt_vorht_tag_1bis120;9;9;1.9671914275
20;dauer_akt_vorht_tag_1bis120;10;10;-0.155316525
20;dauer_akt_vorht_tag_1bis120;11;11;-0.248451612
20;dauer_akt_vorht_tag_1bis120;12;12;-0.425744386
20;dauer_akt_vorht_tag_1bis120;13;13;-1.148449684
20;dauer_akt_vorht_tag_1bis120;14;14;-1.903028715
20;dauer_akt_vorht_tag_1bis120;15;15;-2.392549173
20;dauer_akt_vorht_tag_1bis120;16;16;-3.215419159
21;dauer_akt_vorht_tag_121bis240;1;1;0
21;dauer_akt_vorht_tag_121bis240;2;2;-5.302783026
21;dauer_akt_vorht_tag_121bis240;3;3;-4.520817336
21;dauer_akt_vorht_tag_121bis240;4;4;-5.113937616
21;dauer_akt_vorht_tag_121bis240;5;5;-5.594707875
21;dauer_akt_vorht_tag_121bis240;6;6;-5.69503376
21;dauer_akt_vorht_tag_121bis240;7;7;8.783237823
21;dauer_akt_vorht_tag_121bis240;8;8;-0.187470458
21;dauer_akt_vorht_tag_121bis240;9;9;1.8332370058
21;dauer_akt_vorht_tag_121bis240;10;10;0.6509883677
21;dauer_akt_vorht_tag_121bis240;11;11;0.6925655564
21;dauer_akt_vorht_tag_121bis240;12;12;0.5819115445
21;dauer_akt_vorht_tag_121bis240;13;13;-0.014979972
21;dauer_akt_vorht_tag_121bis240;14;14;-0.457333995
21;dauer_akt_vorht_tag_121bis240;15;15;-0.932072031
21;dauer_akt_vorht_tag_121bis240;16;16;-1.409639205
22;0;1;1;0
22;0;2;2;0
22;0;3;3;0
22;0;4;4;0
22;0;5;5;0
22;0;6;6;0
22;0;7;7;0
22;0;8;8;0
22;0;9;9;0
22;0;10;10;0
22;0;11;11;0
22;0;12;12;0
22;0;13;13;0
22;0;14;14;0
22;0;15;15;0
22;0;16;16;0
23;tourhat1akt;1;1;0
23;tourhat1akt;2;2;1.1816402732
23;tourhat1akt;3;3;0.9507058404
23;tourhat1akt;4;4;1.2105537356
23;tourhat1akt;5;5;1.2353206826
23;tourhat1akt;6;6;1.3261859927
23;tourhat1akt;7;7;1.452022911
23;tourhat1akt;8;8;1.4608521884
23;tourhat1akt;9;9;1.6142626219
23;tourhat1akt;10;10;2.0110505845
23;tourhat1akt;11;11;2.2442276406
23;tourhat1akt;12;12;2.3167288405
23;tourhat1akt;13;13;2.7253947941
23;tourhat1akt;14;14;3.355730916
23;tourhat1akt;15;15;3.4494791213
23;tourhat1akt;16;16;3.4800534519
24;tourhat2akt;1;1;0
24;tourhat2akt;2;2;0.6980173692
24;tourhat2akt;3;3;0.5668520189
24;tourhat2akt;4;4;0.2829020574
24;tourhat2akt;5;5;0.6258661759
24;tourhat2akt;6;6;0.6532730852
24;tourhat2akt;7;7;0.6890413288
24;tourhat2akt;8;8;0.6357634056
24;tourhat2akt;9;9;0.8310909137
24;tourhat2akt;10;10;1.0094116178
24;tourhat2akt;11;11;1.199949435
24;tourhat2akt;12;12;1.0894812367
24;tourhat2akt;13;13;1.3347585935
24;tourhat2akt;14;14;1.3463579063
24;tourhat2akt;15;15;1.4680989419
24;tourhat2akt;16;16;1.8439961707
25;taghat1tour;1;1;0
25;taghat1tour;2;2;-0.882542294
25;taghat1tour;3;3;-0.759883062
25;taghat1tour;4;4;-0.532005279
25;taghat1tour;5;5;-0.648723858
25;taghat1tour;6;6;-0.303759797
25;taghat1tour;7;7;0.204621493
25;taghat1tour;8;8;0.7206714249
25;taghat1tour;9;9;1.6210627863
25;taghat1tour;10;10;3.3686694112
25;taghat1tour;11;11;4.3971832481
25;taghat1tour;12;12;5.1743687327
25;taghat1tour;13;13;6.6398613612
25;taghat1tour;14;14;10.101679154
25;taghat1tour;15;15;19.869696682
25;taghat1tour;16;16;30.152338642
26;taghat2touren;1;1;0
26;taghat2touren;2;2;-0.521489088
26;taghat2touren;3;3;-0.593173256
26;taghat2touren;4;4;-0.502071978
26;taghat2touren;5;5;-0.565242862
26;taghat2touren;6;6;-0.261592434
26;taghat2touren;7;7;-0.00356072
26;taghat2touren;8;8;0.2812937658
26;taghat2touren;9;9;0.830836188
26;taghat2touren;10;10;1.6896363572
26;taghat2touren;11;11;2.4651918944
26;taghat2touren;12;12;2.8444192119
26;taghat2touren;13;13;3.5517215879
26;taghat2touren;14;14;5.2052734642
26;taghat2touren;15;15;15.553815641
26;taghat2touren;16;16;15.219241758
27;0;1;1;0
27;0;2;2;0
27;0;3;3;0
27;0;4;4;0
27;0;5;5;0
27;0;6;6;0
27;0;7;7;0
27;0;8;8;0
27;0;9;9;0
27;0;10;10;0
27;0;11;11;0
27;0;12;12;0
27;0;13;13;0
27;0;14;14;0
27;0;15;15;0
27;0;16;16;0
28;tour1destages;1;1;0
28;tour1destages;2;2;-0.24327186
28;tour1destages;3;3;0.1631054499
28;tour1destages;4;4;11.215825592
28;tour1destages;5;5;11.367684268
28;tour1destages;6;6;2.7376804276
28;tour1destages;7;7;11.410415163
28;tour1destages;8;8;-7.732738343
28;tour1destages;9;9;-9.896307855
28;tour1destages;10;10;-15.2558856
28;tour1destages;11;11;-17.16948329
28;tour1destages;12;12;-18.31453944
28;tour1destages;13;13;-20.9077032
28;tour1destages;14;14;-25.56652191
28;tour1destages;15;15;-36.16927582
28;tour1destages;16;16;-47.21841383
29;tour2destages;1;1;0
29;tour2destages;2;2;-3.549696436
29;tour2destages;3;3;-3.321097395
29;tour2destages;4;4;10.230316068
29;tour2destages;5;5;10.46513906
29;tour2destages;6;6;2.5849229393
29;tour2destages;7;7;11.910053014
29;tour2destages;8;8;2.7559120254
29;tour2destages;9;9;0.8686926271
29;tour2destages;10;10;-0.867475843
29;tour2destages;11;11;-2.129361611
29;tour2destages;12;12;-2.664718639
29;tour2destages;13;13;-3.598799367
29;tour2destages;14;14;-5.500768315
29;tour2destages;15;15;-16.1188599
29;tour2destages;16;16;-15.86599329
30;tour3destages;1;1;0
30;tour3destages;2;2;-4.086404059
30;tour3destages;3;3;-3.670735326
30;tour3destages;4;4;-4.714436704
30;tour3destages;5;5;8.9610089015
30;tour3destages;6;6;0.9179112586
30;tour3destages;7;7;11.240249488
30;tour3destages;8;8;2.772290696
30;tour3destages;9;9;1.5770587806
30;tour3destages;10;10;1.0180786646
30;tour3destages;11;11;0.6604725807
30;tour3destages;12;12;0.7437187826
30;tour3destages;13;13;0.5361658659
30;tour3destages;14;14;0.465655051
30;tour3destages;15;15;0.2324232681
30;tour3destages;16;16;0.112924492
31;0;2;2;0
31;0;3;3;0
31;0;4;4;0
31;0;5;5;0
31;0;6;6;0
31;0;7;7;0
31;0;8;8;0
31;0;9;9;0
31;0;10;10;0
31;0;11;11;0
31;0;12;12;0
31;0;13;13;0
31;0;14;14;0
31;0;15;15;0
31;0;16;16;0
32;0;2;2;0
32;0;3;3;0
32;0;4;4;0
32;0;5;5;0
32;0;6;6;0
32;0;7;7;0
32;0;8;8;0
32;0;9;9;0
32;0;10;10;0
32;0;11;11;0
32;0;12;12;0
32;0;13;13;0
32;0;14;14;0
32;0;15;15;0
32;0;16;16;0
33;0;2;2;0
33;0;3;3;0
33;0;4;4;0
33;0;5;5;0
33;0;6;6;0
33;0;7;7;0
33;0;8;8;0
33;0;9;9;0
33;0;10;10;0
33;0;11;11;0
33;0;12;12;0
33;0;13;13;0
33;0;14;14;0
33;0;15;15;0
33;0;16;16;0
34;0;2;2;0
34;0;3;3;0
34;0;4;4;0
34;0;5;5;0
34;0;6;6;0
34;0;7;7;0
34;0;8;8;0
34;0;9;9;0
34;0;10;10;0
34;0;11;11;0
34;0;12;12;0
34;0;13;13;0
34;0;14;14;0
34;0;15;15;0
34;0;16;16;0
35;0;2;2;0
35;0;3;3;0
35;0;4;4;0
35;0;5;5;0
35;0;6;6;0
35;0;7;7;0
35;0;8;8;0
35;0;9;9;0
35;0;10;10;0
35;0;11;11;0
35;0;12;12;0
35;0;13;13;0
35;0;14;14;0
35;0;15;15;0
35;0;16;16;0
36;0;2;2;0
36;0;3;3;0
36;0;4;4;0
36;0;5;5;0
36;0;6;6;0
36;0;7;7;0
36;0;8;8;0
36;0;9;9;0
36;0;10;10;0
36;0;11;11;0
36;0;12;12;0
36;0;13;13;0
36;0;14;14;0
36;0;15;15;0
36;0;16;16;0
37;0;2;2;0
37;0;3;3;0
37;0;4;4;0
37;0;5;5;0
37;0;6;6;0
37;0;7;7;0
37;0;8;8;0
37;0;9;9;0
37;0;10;10;0
37;0;11;11;0
37;0;12;12;0
37;0;13;13;0
37;0;14;14;0
37;0;15;15;0
37;0;16;16;0
38;0;2;2;0
38;0;3;3;0
38;0;4;4;0
38;0;5;5;0
38;0;6;6;0
38;0;7;7;0
38;0;8;8;0
38;0;9;9;0
38;0;10;10;0
38;0;11;11;0
38;0;12;12;0
38;0;13;13;0
38;0;14;14;0
38;0;15;15;0
38;0;16;16;0
39;0;2;2;0
39;0;3;3;0
39;0;4;4;0
39;0;5;5;0
39;0;6;6;0
39;0;7;7;0
39;0;8;8;0
39;0;9;9;0
39;0;10;10;0
39;0;11;11;0
39;0;12;12;0
39;0;13;13;0
39;0;14;14;0
39;0;15;15;0
39;0;16;16;0
40;0;2;2;0
40;0;3;3;0
40;0;4;4;0
40;0;5;5;0
40;0;6;6;0
40;0;7;7;0
40;0;8;8;0
40;0;9;9;0
40;0;10;10;0
40;0;11;11;0
40;0;12;12;0
40;0;13;13;0
40;0;14;14;0
40;0;15;15;0
40;0;16;16;0
41;0;2;2;0
41;0;3;3;0
41;0;4;4;0
41;0;5;5;0
41;0;6;6;0
41;0;7;7;0
41;0;8;8;0
41;0;9;9;0
41;0;10;10;0
41;0;11;11;0
41;0;12;12;0
41;0;13;13;0
41;0;14;14;0
41;0;15;15;0
41;0;16;16;0
42;0;2;2;0
42;0;3;3;0
42;0;4;4;0
42;0;5;5;0
42;0;6;6;0
42;0;7;7;0
42;0;8;8;0
42;0;9;9;0
42;0;10;10;0
42;0;11;11;0
42;0;12;12;0
42;0;13;13;0
42;0;14;14;0
42;0;15;15;0
42;0;16;16;0
43;0;2;2;0
43;0;3;3;0
43;0;4;4;0
43;0;5;5;0
43;0;6;6;0
43;0;7;7;0
43;0;8;8;0
43;0;9;9;0
43;0;10;10;0
43;0;11;11;0
43;0;12;12;0
43;0;13;13;0
43;0;14;14;0
43;0;15;15;0
43;0;16;16;0
44;0;2;2;0
44;0;3;3;0
44;0;4;4;0
44;0;5;5;0
44;0;6;6;0
44;0;7;7;0
44;0;8;8;0
44;0;9;9;0
44;0;10;10;0
44;0;11;11;0
44;0;12;12;0
44;0;13;13;0
44;0;14;14;0
44;0;15;15;0
44;0;16;16;0
45;0;2;2;0
45;0;3;3;0
45;0;4;4;0
45;0;5;5;0
45;0;6;6;0
45;0;7;7;0
45;0;8;8;0
45;0;9;9;0
45;0;10;10;0
45;0;11;11;0
45;0;12;12;0
45;0;13;13;0
45;0;14;14;0
45;0;15;15;0
45;0;16;16;0
46;0;2;2;0
46;0;3;3;0
46;0;4;4;0
46;0;5;5;0
46;0;6;6;0
46;0;7;7;0
46;0;8;8;0
46;0;9;9;0
46;0;10;10;0
46;0;11;11;0
46;0;12;12;0
46;0;13;13;0
46;0;14;14;0
46;0;15;15;0
46;0;16;16;0
47;0;2;2;0
47;0;3;3;0
47;0;4;4;0
47;0;5;5;0
47;0;6;6;0
47;0;7;7;0
47;0;8;8;0
47;0;9;9;0
47;0;10;10;0
47;0;11;11;0
47;0;12;12;0
47;0;13;13;0
47;0;14;14;0
47;0;15;15;0
47;0;16;16;0
48;0;2;2;0
48;0;3;3;0
48;0;4;4;0
48;0;5;5;0
48;0;6;6;0
48;0;7;7;0
48;0;8;8;0
48;0;9;9;0
48;0;10;10;0
48;0;11;11;0
48;0;12;12;0
48;0;13;13;0
48;0;14;14;0
48;0;15;15;0
48;0;16;16;0
49;0;2;2;0
49;0;3;3;0
49;0;4;4;0
49;0;5;5;0
49;0;6;6;0
49;0;7;7;0
49;0;8;8;0
49;0;9;9;0
49;0;10;10;0
49;0;11;11;0
49;0;12;12;0
49;0;13;13;0
49;0;14;14;0
49;0;15;15;0
49;0;16;16;0
50;0;2;2;0
50;0;3;3;0
50;0;4;4;0
50;0;5;5;0
50;0;6;6;0
50;0;7;7;0
50;0;8;8;0
50;0;9;9;0
50;0;10;10;0
50;0;11;11;0
50;0;12;12;0
50;0;13;13;0
50;0;14;14;0
50;0;15;15;0
50;0;16;16;0
