Nr_Parameter;Bezeichnung_Parameter;Nr_Alternative;Bezeichnung_Alternative;Wert_Parameter
14;dauer_akt_in_tour_2bis4std;6;6;2.339168557
14;dauer_akt_in_tour_2bis4std;7;7;2.1572836769
14;dauer_akt_in_tour_2bis4std;8;8;2.1741345772
14;dauer_akt_in_tour_2bis4std;9;9;2.7645188063
14;dauer_akt_in_tour_2bis4std;10;10;1.7361717362
14;dauer_akt_in_tour_2bis4std;11;11;0.5637864181
15;dauer_akt_in_tour_4bis6std;1;1;0
15;dauer_akt_in_tour_4bis6std;2;2;-0.840236351
15;dauer_akt_in_tour_4bis6std;3;3;0.6443987635
15;dauer_akt_in_tour_4bis6std;4;4;1.1712284532
15;dauer_akt_in_tour_4bis6std;5;5;1.4392592409
15;dauer_akt_in_tour_4bis6std;6;6;1.4667600502
15;dauer_akt_in_tour_4bis6std;7;7;1.5153166071
15;dauer_akt_in_tour_4bis6std;8;8;1.3289658036
15;dauer_akt_in_tour_4bis6std;9;9;1.5325987434
15;dauer_akt_in_tour_4bis6std;10;10;0.7642604744
15;dauer_akt_in_tour_4bis6std;11;11;0.5120509617
16;0;1;1;0
16;0;2;2;0
16;0;3;3;0
16;0;4;4;0
16;0;5;5;0
16;0;6;6;0
16;0;7;7;0
16;0;8;8;0
16;0;9;9;0
16;0;10;10;0
16;0;11;11;0
17;0;1;1;0
17;0;2;2;0
17;0;3;3;0
17;0;4;4;0
17;0;5;5;0
17;0;6;6;0
17;0;7;7;0
17;0;8;8;0
17;0;9;9;0
17;0;10;10;0
17;0;11;11;0
18;0;1;1;0
18;0;2;2;0
18;0;3;3;0
18;0;4;4;0
18;0;5;5;0
18;0;6;6;0
18;0;7;7;0
18;0;8;8;0
18;0;9;9;0
18;0;10;10;0
18;0;11;11;0
19;0;1;1;0
19;0;2;2;0
19;0;3;3;0
19;0;4;4;0
19;0;5;5;0
19;0;6;6;0
19;0;7;7;0
19;0;8;8;0
19;0;9;9;0
19;0;10;10;0
19;0;11;11;0
20;0;1;1;0
20;0;2;2;0
20;0;3;3;0
20;0;4;4;0
20;0;5;5;0
20;0;6;6;0
20;0;7;7;0
20;0;8;8;0
20;0;9;9;0
20;0;10;10;0
20;0;11;11;0
21;0;1;1;0
21;0;2;2;0
21;0;3;3;0
21;0;4;4;0
21;0;5;5;0
21;0;6;6;0
21;0;7;7;0
21;0;8;8;0
21;0;9;9;0
21;0;10;10;0
21;0;11;11;0
22;0;1;1;0
22;0;2;2;0
22;0;3;3;0
22;0;4;4;0
22;0;5;5;0
22;0;6;6;0
22;0;7;7;0
22;0;8;8;0
22;0;9;9;0
22;0;10;10;0
22;0;11;11;0
23;tourhat1akt;1;1;0
23;tourhat1akt;2;2;0.2591953179
23;tourhat1akt;3;3;0.4366872147
23;tourhat1akt;4;4;0.1072083706
23;tourhat1akt;5;5;0.1824263625
23;tourhat1akt;6;6;0.4074470002
23;tourhat1akt;7;7;0.5918297653
23;tourhat1akt;8;8;1.1146346196
23;tourhat1akt;9;9;1.405237698
23;tourhat1akt;10;10;1.4070267241
23;tourhat1akt;11;11;1.4850374303
24;0;1;1;0
24;0;2;2;0
24;0;3;3;0
24;0;4;4;0
24;0;5;5;0
24;0;6;6;0
24;0;7;7;0
24;0;8;8;0
24;0;9;9;0
24;0;10;10;0
24;0;11;11;0
25;0;1;1;0
25;0;2;2;0
25;0;3;3;0
25;0;4;4;0
25;0;5;5;0
25;0;6;6;0
25;0;7;7;0
25;0;8;8;0
25;0;9;9;0
25;0;10;10;0
25;0;11;11;0
26;taghat2touren;1;1;0
26;taghat2touren;2;2;0.3480537154
26;taghat2touren;3;3;0.8805395204
26;taghat2touren;4;4;1.6919471893
26;taghat2touren;5;5;2.743873674
26;taghat2touren;6;6;3.3869794182
26;taghat2touren;7;7;4.161124186
26;taghat2touren;8;8;4.9428121853
26;taghat2touren;9;9;5.7204953262
26;taghat2touren;10;10;6.3386592614
26;taghat2touren;11;11;6.1876327613
27;taghat3touren;1;1;0
27;taghat3touren;2;2;0.3415773243
27;taghat3touren;3;3;0.7593408412
27;taghat3touren;4;4;1.2605352433
27;taghat3touren;5;5;1.7268914468
27;taghat3touren;6;6;1.9208835355
27;taghat3touren;7;7;2.2156116042
27;taghat3touren;8;8;2.3356055313
27;taghat3touren;9;9;2.3686203876
27;taghat3touren;10;10;2.1853204267
27;taghat3touren;11;11;1.6823614793
28;tour1destages;1;1;0
28;tour1destages;2;2;0
28;tour1destages;3;3;0
28;tour1destages;4;4;0
28;tour1destages;5;5;0
28;tour1destages;6;6;0
28;tour1destages;7;7;0
28;tour1destages;8;8;0
28;tour1destages;9;9;0
28;tour1destages;10;10;0
28;tour1destages;11;11;0
29;tour2destages;1;1;0
29;tour2destages;2;2;-1.149475785
29;tour2destages;3;3;-1.749543177
29;tour2destages;4;4;-2.376857644
29;tour2destages;5;5;-3.226868525
29;tour2destages;6;6;-4.018836819
29;tour2destages;7;7;-4.86987
29;tour2destages;8;8;-5.739162483
29;tour2destages;9;9;-6.719083681
29;tour2destages;10;10;-7.785110407
29;tour2destages;11;11;-8.441401035
30;0;1;1;0
30;0;2;2;0
30;0;3;3;0
30;0;4;4;0
30;0;5;5;0
30;0;6;6;0
30;0;7;7;0
30;0;8;8;0
30;0;9;9;0
30;0;10;10;0
30;0;11;11;0
31;0;1;1;0
31;0;2;2;0
31;0;3;3;0
31;0;4;4;0
31;0;5;5;0
31;0;6;6;0
31;0;7;7;0
31;0;8;8;0
31;0;9;9;0
31;0;10;10;0
31;0;11;11;0
32;0;1;1;0
32;0;2;2;0
32;0;3;3;0
32;0;4;4;0
32;0;5;5;0
32;0;6;6;0
32;0;7;7;0
32;0;8;8;0
32;0;9;9;0
32;0;10;10;0
32;0;11;11;0
33;haupttour_work;1;1;0
33;haupttour_work;2;2;-0.111922627
33;haupttour_work;3;3;0.2998060285
33;haupttour_work;4;4;1.0340861195
33;haupttour_work;5;5;1.1862696943
33;haupttour_work;6;6;1.5210755366
33;haupttour_work;7;7;1.7685042276
33;haupttour_work;8;8;1.877119668
33;haupttour_work;9;9;1.9698647182
33;haupttour_work;10;10;1.8984738733
33;haupttour_work;11;11;1.4648765223
34;0;1;1;0
34;0;2;2;0
34;0;3;3;0
34;0;4;4;0
34;0;5;5;0
34;0;6;6;0
34;0;7;7;0
34;0;8;8;0
34;0;9;9;0
34;0;10;10;0
34;0;11;11;0
35;haupttour_shopping;1;1;0
35;haupttour_shopping;2;2;0.4277182995
35;haupttour_shopping;3;3;0.5366826333
35;haupttour_shopping;4;4;0.3582657283
35;haupttour_shopping;5;5;0.0518435038
35;haupttour_shopping;6;6;0.0457581932
35;haupttour_shopping;7;7;-0.095009156
35;haupttour_shopping;8;8;-0.314511355
35;haupttour_shopping;9;9;-0.334129449
35;haupttour_shopping;10;10;-0.338413752
35;haupttour_shopping;11;11;-0.583964287
36;0;1;1;0
36;0;2;2;0
36;0;3;3;0
36;0;4;4;0
36;0;5;5;0
36;0;6;6;0
36;0;7;7;0
36;0;8;8;0
36;0;9;9;0
36;0;10;10;0
36;0;11;11;0
37;0;1;1;0
37;0;2;2;0
37;0;3;3;0
37;0;4;4;0
37;0;5;5;0
37;0;6;6;0
37;0;7;7;0
37;0;8;8;0
37;0;9;9;0
37;0;10;10;0
37;0;11;11;0
38;0;1;1;0
38;0;2;2;0
38;0;3;3;0
38;0;4;4;0
38;0;5;5;0
38;0;6;6;0
38;0;7;7;0
38;0;8;8;0
38;0;9;9;0
38;0;10;10;0
38;0;11;11;0
39;startzeitraum_ht_5;1;1;0
39;startzeitraum_ht_5;2;2;0
39;startzeitraum_ht_5;3;3;0
39;startzeitraum_ht_5;4;4;0
39;startzeitraum_ht_5;5;5;0
39;startzeitraum_ht_5;6;6;0
39;startzeitraum_ht_5;7;7;0
39;startzeitraum_ht_5;8;8;0
39;startzeitraum_ht_5;9;9;0
39;startzeitraum_ht_5;10;10;0
39;startzeitraum_ht_5;11;11;0
40;startzeitraum_ht_6;1;1;0
40;startzeitraum_ht_6;2;2;0
40;startzeitraum_ht_6;3;3;0
40;startzeitraum_ht_6;4;4;0
40;startzeitraum_ht_6;5;5;0
40;startzeitraum_ht_6;6;6;0
40;startzeitraum_ht_6;7;7;0
40;startzeitraum_ht_6;8;8;0
40;startzeitraum_ht_6;9;9;0
40;startzeitraum_ht_6;10;10;0
40;startzeitraum_ht_6;11;11;0
41;startzeitraum_ht_7;1;1;0
41;startzeitraum_ht_7;2;2;0
41;startzeitraum_ht_7;3;3;0
41;startzeitraum_ht_7;4;4;0
41;startzeitraum_ht_7;5;5;0
41;startzeitraum_ht_7;6;6;0
41;startzeitraum_ht_7;7;7;0
41;startzeitraum_ht_7;8;8;0
41;startzeitraum_ht_7;9;9;0
41;startzeitraum_ht_7;10;10;0
41;startzeitraum_ht_7;11;11;0
42;startzeitraum_ht_8;1;1;0
42;startzeitraum_ht_8;2;2;0
42;startzeitraum_ht_8;3;3;0
42;startzeitraum_ht_8;4;4;0
42;startzeitraum_ht_8;5;5;0
42;startzeitraum_ht_8;6;6;0
42;startzeitraum_ht_8;7;7;0
42;startzeitraum_ht_8;8;8;0
42;startzeitraum_ht_8;9;9;0
42;startzeitraum_ht_8;10;10;0
42;startzeitraum_ht_8;11;11;0
43;startzeitraum_ht_9;1;1;0
43;startzeitraum_ht_9;2;2;0
43;startzeitraum_ht_9;3;3;0
43;startzeitraum_ht_9;4;4;0
43;startzeitraum_ht_9;5;5;0
43;startzeitraum_ht_9;6;6;0
43;startzeitraum_ht_9;7;7;0
43;startzeitraum_ht_9;8;8;0
43;startzeitraum_ht_9;9;9;0
43;startzeitraum_ht_9;10;10;0
43;startzeitraum_ht_9;11;11;0
44;startzeitraum_ht_10;1;1;0
44;startzeitraum_ht_10;2;2;0
44;startzeitraum_ht_10;3;3;0
44;startzeitraum_ht_10;4;4;0
44;startzeitraum_ht_10;5;5;0
44;startzeitraum_ht_10;6;6;0
44;startzeitraum_ht_10;7;7;0
44;startzeitraum_ht_10;8;8;0
44;startzeitraum_ht_10;9;9;0
44;startzeitraum_ht_10;10;10;0
44;startzeitraum_ht_10;11;11;0
45;startzeitraum_ht_11;1;1;0
45;startzeitraum_ht_11;2;2;0
45;startzeitraum_ht_11;3;3;0
45;startzeitraum_ht_11;4;4;0
45;startzeitraum_ht_11;5;5;0
45;startzeitraum_ht_11;6;6;0
45;startzeitraum_ht_11;7;7;0
45;startzeitraum_ht_11;8;8;0
45;startzeitraum_ht_11;9;9;0
45;startzeitraum_ht_11;10;10;0
45;startzeitraum_ht_11;11;11;0
46;startzeitraum_ht_12;1;1;0
46;startzeitraum_ht_12;2;2;0
46;startzeitraum_ht_12;3;3;0
46;startzeitraum_ht_12;4;4;0
46;startzeitraum_ht_12;5;5;0
46;startzeitraum_ht_12;6;6;0
46;startzeitraum_ht_12;7;7;0
46;startzeitraum_ht_12;8;8;0
46;startzeitraum_ht_12;9;9;0
46;startzeitraum_ht_12;10;10;0
46;startzeitraum_ht_12;11;11;0
47;startzeitraum_ht_13;1;1;0
47;startzeitraum_ht_13;2;2;0
47;startzeitraum_ht_13;3;3;0
47;startzeitraum_ht_13;4;4;0
47;startzeitraum_ht_13;5;5;0
47;startzeitraum_ht_13;6;6;0
47;startzeitraum_ht_13;7;7;0
47;startzeitraum_ht_13;8;8;0
47;startzeitraum_ht_13;9;9;0
47;startzeitraum_ht_13;10;10;0
47;startzeitraum_ht_13;11;11;0
48;0;2;2;0
48;0;3;3;0
48;0;4;4;0
48;0;5;5;0
48;0;6;6;0
48;0;7;7;0
48;0;8;8;0
48;0;9;9;0
48;0;10;10;0
48;0;11;11;0
49;0;2;2;0
49;0;3;3;0
49;0;4;4;0
49;0;5;5;0
49;0;6;6;0
49;0;7;7;0
49;0;8;8;0
49;0;9;9;0
49;0;10;10;0
49;0;11;11;0
50;0;2;2;0
50;0;3;3;0
50;0;4;4;0
50;0;5;5;0
50;0;6;6;0
50;0;7;7;0
50;0;8;8;0
50;0;9;9;0
50;0;10;10;0
50;0;11;11;0
