Nr_Parameter;Bezeichnung_Parameter;Nr_Alternative;Bezeichnung_Alternative;Wert_Parameter
23;Raumtyp_mobitopp_rural;6;5;0.3888989623
23;Raumtyp_mobitopp_rural;7;6;1.1475012988
24;0;1;0;0
24;0;2;1;0
24;0;3;2;0
24;0;4;3;0
24;0;5;4;0
24;0;6;5;0
24;0;7;6;0
25;PKWHH;1;0;0
25;PKWHH;2;1;0.0665541531
25;PKWHH;3;2;0.1620370677
25;PKWHH;4;3;0.16939108
25;PKWHH;5;4;0.2020085221
25;PKWHH;6;5;-0.081764369
25;PKWHH;7;6;-0.601171975
26;anztourenvorhaupttour;1;0;0
26;anztourenvorhaupttour;2;1;-0.386570392
26;anztourenvorhaupttour;3;2;-0.432915399
26;anztourenvorhaupttour;4;3;-0.285178141
26;anztourenvorhaupttour;5;4;-0.163070869
26;anztourenvorhaupttour;6;5;-0.139496419
26;anztourenvorhaupttour;7;6;0.1128953946
27;pendeln_ueber50km;1;0;0
27;pendeln_ueber50km;2;1;-0.237601476
27;pendeln_ueber50km;3;2;-0.431926397
27;pendeln_ueber50km;4;3;-0.779681943
27;pendeln_ueber50km;5;4;0.3571589088
27;pendeln_ueber50km;6;5;0.941885555
27;pendeln_ueber50km;7;6;-9.783054223
28;pendeln_0bis5km;1;0;0
28;pendeln_0bis5km;2;1;0.2679521352
28;pendeln_0bis5km;3;2;0.4487836405
28;pendeln_0bis5km;4;3;0.4963935113
28;pendeln_0bis5km;5;4;0.7063012001
28;pendeln_0bis5km;6;5;0.9727438504
28;pendeln_0bis5km;7;6;-0.850450643
29;0;2;1;0
29;0;3;2;0
29;0;4;3;0
29;0;5;4;0
29;0;6;5;0
29;0;7;6;0
30;0;2;1;0
30;0;3;2;0
30;0;4;3;0
30;0;5;4;0
30;0;6;5;0
30;0;7;6;0
31;0;2;1;0
31;0;3;2;0
31;0;4;3;0
31;0;5;4;0
31;0;6;5;0
31;0;7;6;0
32;0;2;1;0
32;0;3;2;0
32;0;4;3;0
32;0;5;4;0
32;0;6;5;0
32;0;7;6;0
33;0;2;1;0
33;0;3;2;0
33;0;4;3;0
33;0;5;4;0
33;0;6;5;0
33;0;7;6;0
34;0;2;1;0
34;0;3;2;0
34;0;4;3;0
34;0;5;4;0
34;0;6;5;0
34;0;7;6;0
35;0;2;1;0
35;0;3;2;0
35;0;4;3;0
35;0;5;4;0
35;0;6;5;0
35;0;7;6;0
36;0;2;1;0
36;0;3;2;0
36;0;4;3;0
36;0;5;4;0
36;0;6;5;0
36;0;7;6;0
37;0;2;1;0
37;0;3;2;0
37;0;4;3;0
37;0;5;4;0
37;0;6;5;0
37;0;7;6;0
38;0;2;1;0
38;0;3;2;0
38;0;4;3;0
38;0;5;4;0
38;0;6;5;0
38;0;7;6;0
39;0;2;1;0
39;0;3;2;0
39;0;4;3;0
39;0;5;4;0
39;0;6;5;0
39;0;7;6;0
40;0;2;1;0
40;0;3;2;0
40;0;4;3;0
40;0;5;4;0
40;0;6;5;0
40;0;7;6;0
41;0;2;1;0
41;0;3;2;0
41;0;4;3;0
41;0;5;4;0
41;0;6;5;0
41;0;7;6;0
42;0;2;1;0
42;0;3;2;0
42;0;4;3;0
42;0;5;4;0
42;0;6;5;0
42;0;7;6;0
43;0;2;1;0
43;0;3;2;0
43;0;4;3;0
43;0;5;4;0
43;0;6;5;0
43;0;7;6;0
44;0;2;1;0
44;0;3;2;0
44;0;4;3;0
44;0;5;4;0
44;0;6;5;0
44;0;7;6;0
45;0;2;1;0
45;0;3;2;0
45;0;4;3;0
45;0;5;4;0
45;0;6;5;0
45;0;7;6;0
46;0;2;1;0
46;0;3;2;0
46;0;4;3;0
46;0;5;4;0
46;0;6;5;0
46;0;7;6;0
47;0;2;1;0
47;0;3;2;0
47;0;4;3;0
47;0;5;4;0
47;0;6;5;0
47;0;7;6;0
48;0;2;1;0
48;0;3;2;0
48;0;4;3;0
48;0;5;4;0
48;0;6;5;0
48;0;7;6;0
49;0;2;1;0
49;0;3;2;0
49;0;4;3;0
49;0;5;4;0
49;0;6;5;0
49;0;7;6;0
50;0;2;1;0
50;0;3;2;0
50;0;4;3;0
50;0;5;4;0
50;0;6;5;0
50;0;7;6;0
