Nr_Parameter;Bezeichnung_Parameter;Nr_Alternative;Bezeichnung_Alternative;Wert_Parameter
8;haupttour_shopping;6;5;-2.844577419
8;haupttour_shopping;7;6;-1.409288869
9;0;1;0;0
9;0;2;1;0
9;0;3;2;0
9;0;4;3;0
9;0;5;4;0
9;0;6;5;0
9;0;7;6;0
10;0;1;0;0
10;0;2;1;0
10;0;3;2;0
10;0;4;3;0
10;0;5;4;0
10;0;6;5;0
10;0;7;6;0
11;tag_sa;1;0;0
11;tag_sa;2;1;0.1240376507
11;tag_sa;3;2;-0.098493487
11;tag_sa;4;3;-0.30400672
11;tag_sa;5;4;-0.323632145
11;tag_sa;6;5;-0.314633013
11;tag_sa;7;6;-0.337345172
12;tag_so;1;0;0
12;tag_so;2;1;-0.800827961
12;tag_so;3;2;-1.693538343
12;tag_so;4;3;-2.279165215
12;tag_so;5;4;-3.080070321
12;tag_so;6;5;-3.136202261
12;tag_so;7;6;-0.768045012
13;male;1;0;0
13;male;2;1;0.1904021662
13;male;3;2;0.3689762617
13;male;4;3;0.4530443716
13;male;5;4;0.6052979236
13;male;6;5;0.4125921205
13;male;7;6;0.1315056962
14;0;1;0;0
14;0;2;1;0
14;0;3;2;0
14;0;4;3;0
14;0;5;4;0
14;0;6;5;0
14;0;7;6;0
15;alter_10bis17;1;0;0
15;alter_10bis17;2;1;-0.784593144
15;alter_10bis17;3;2;-0.913085601
15;alter_10bis17;4;3;-0.531255736
15;alter_10bis17;5;4;-1.090286825
15;alter_10bis17;6;5;-6.590597819
15;alter_10bis17;7;6;-7.001914675
16;0;1;0;0
16;0;2;1;0
16;0;3;2;0
16;0;4;3;0
16;0;5;4;0
16;0;6;5;0
16;0;7;6;0
17;alter_26bis35;1;0;0
17;alter_26bis35;2;1;0.2402570837
17;alter_26bis35;3;2;0.8019521754
17;alter_26bis35;4;3;1.5787279012
17;alter_26bis35;5;4;2.1029247944
17;alter_26bis35;6;5;2.9813795823
17;alter_26bis35;7;6;2.2394472819
18;alter_36bis50;1;0;0
18;alter_36bis50;2;1;0.2971099974
18;alter_36bis50;3;2;0.7503122235
18;alter_36bis50;4;3;1.6915193186
18;alter_36bis50;5;4;2.4116720004
18;alter_36bis50;6;5;2.9272057647
18;alter_36bis50;7;6;1.1455062899
19;alter_51bis60;1;0;0
19;alter_51bis60;2;1;0.2223503521
19;alter_51bis60;3;2;0.4641447425
19;alter_51bis60;4;3;0.9793663494
19;alter_51bis60;5;4;1.5123189849
19;alter_51bis60;6;5;1.9718801413
19;alter_51bis60;7;6;1.732339062
20;alter_61bis70;1;0;0
20;alter_61bis70;2;1;0.1537698589
20;alter_61bis70;3;2;0.339978357
20;alter_61bis70;4;3;0.600420405
20;alter_61bis70;5;4;1.1335437282
20;alter_61bis70;6;5;0.6275506212
20;alter_61bis70;7;6;-11.57671182
21;0;1;0;0
21;0;2;1;0
21;0;3;2;0
21;0;4;3;0
21;0;5;4;0
21;0;6;5;0
21;0;7;6;0
22;Raumtyp_mobitopp_conurbation;1;0;0
22;Raumtyp_mobitopp_conurbation;2;1;-0.050040736
22;Raumtyp_mobitopp_conurbation;3;2;-0.165466991
22;Raumtyp_mobitopp_conurbation;4;3;-0.236889529
22;Raumtyp_mobitopp_conurbation;5;4;-0.10662466
22;Raumtyp_mobitopp_conurbation;6;5;-0.28349023
22;Raumtyp_mobitopp_conurbation;7;6;0.4699450807
23;Raumtyp_mobitopp_rural;1;0;0
23;Raumtyp_mobitopp_rural;2;1;-0.177548213
23;Raumtyp_mobitopp_rural;3;2;-0.249666184
23;Raumtyp_mobitopp_rural;4;3;-0.18357765
23;Raumtyp_mobitopp_rural;5;4;-0.95498845
23;Raumtyp_mobitopp_rural;6;5;-10.8437485
23;Raumtyp_mobitopp_rural;7;6;-11.06432838
24;0;1;0;0
24;0;2;1;0
24;0;3;2;0
24;0;4;3;0
24;0;5;4;0
24;0;6;5;0
24;0;7;6;0
25;0;1;0;0
25;0;2;1;0
25;0;3;2;0
25;0;4;3;0
25;0;5;4;0
25;0;6;5;0
25;0;7;6;0
26;0;1;0;0
26;0;2;1;0
26;0;3;2;0
26;0;4;3;0
26;0;5;4;0
26;0;6;5;0
26;0;7;6;0
27;pendeln_0bis5km;1;0;0
27;pendeln_0bis5km;2;1;0.2594857206
27;pendeln_0bis5km;3;2;0.2910139068
27;pendeln_0bis5km;4;3;0.3676185976
27;pendeln_0bis5km;5;4;0.6712386015
27;pendeln_0bis5km;6;5;0.4964312158
27;pendeln_0bis5km;7;6;-11.28768004
28;0;2;1;0
28;0;3;2;0
28;0;4;3;0
28;0;5;4;0
28;0;6;5;0
28;0;7;6;0
29;0;2;1;0
29;0;3;2;0
29;0;4;3;0
29;0;5;4;0
29;0;6;5;0
29;0;7;6;0
30;0;2;1;0
30;0;3;2;0
30;0;4;3;0
30;0;5;4;0
30;0;6;5;0
30;0;7;6;0
31;0;2;1;0
31;0;3;2;0
31;0;4;3;0
31;0;5;4;0
31;0;6;5;0
31;0;7;6;0
32;0;2;1;0
32;0;3;2;0
32;0;4;3;0
32;0;5;4;0
32;0;6;5;0
32;0;7;6;0
33;0;2;1;0
33;0;3;2;0
33;0;4;3;0
33;0;5;4;0
33;0;6;5;0
33;0;7;6;0
34;0;2;1;0
34;0;3;2;0
34;0;4;3;0
34;0;5;4;0
34;0;6;5;0
34;0;7;6;0
35;0;2;1;0
35;0;3;2;0
35;0;4;3;0
35;0;5;4;0
35;0;6;5;0
35;0;7;6;0
36;0;2;1;0
36;0;3;2;0
36;0;4;3;0
36;0;5;4;0
36;0;6;5;0
36;0;7;6;0
37;0;2;1;0
37;0;3;2;0
37;0;4;3;0
37;0;5;4;0
37;0;6;5;0
37;0;7;6;0
38;0;2;1;0
38;0;3;2;0
38;0;4;3;0
38;0;5;4;0
38;0;6;5;0
38;0;7;6;0
39;0;2;1;0
39;0;3;2;0
39;0;4;3;0
39;0;5;4;0
39;0;6;5;0
39;0;7;6;0
40;0;2;1;0
40;0;3;2;0
40;0;4;3;0
40;0;5;4;0
40;0;6;5;0
40;0;7;6;0
41;0;2;1;0
41;0;3;2;0
41;0;4;3;0
41;0;5;4;0
41;0;6;5;0
41;0;7;6;0
42;0;2;1;0
42;0;3;2;0
42;0;4;3;0
42;0;5;4;0
42;0;6;5;0
42;0;7;6;0
43;0;2;1;0
43;0;3;2;0
43;0;4;3;0
43;0;5;4;0
43;0;6;5;0
43;0;7;6;0
44;0;2;1;0
44;0;3;2;0
44;0;4;3;0
44;0;5;4;0
44;0;6;5;0
44;0;7;6;0
45;0;2;1;0
45;0;3;2;0
45;0;4;3;0
45;0;5;4;0
45;0;6;5;0
45;0;7;6;0
46;0;2;1;0
46;0;3;2;0
46;0;4;3;0
46;0;5;4;0
46;0;6;5;0
46;0;7;6;0
47;0;2;1;0
47;0;3;2;0
47;0;4;3;0
47;0;5;4;0
47;0;6;5;0
47;0;7;6;0
48;0;2;1;0
48;0;3;2;0
48;0;4;3;0
48;0;5;4;0
48;0;6;5;0
48;0;7;6;0
49;0;2;1;0
49;0;3;2;0
49;0;4;3;0
49;0;5;4;0
49;0;6;5;0
49;0;7;6;0
50;0;2;1;0
50;0;3;2;0
50;0;4;3;0
50;0;5;4;0
50;0;6;5;0
50;0;7;6;0
