Nr_Parameter;Bezeichnung_Parameter;Nr_Alternative;Bezeichnung_Alternative;Wert_Parameter
42;0;6;5;0
43;0;2;1;0
43;0;3;2;0
43;0;4;3;0
43;0;5;4;0
43;0;6;5;0
44;0;2;1;0
44;0;3;2;0
44;0;4;3;0
44;0;5;4;0
44;0;6;5;0
45;0;2;1;0
45;0;3;2;0
45;0;4;3;0
45;0;5;4;0
45;0;6;5;0
46;0;2;1;0
46;0;3;2;0
46;0;4;3;0
46;0;5;4;0
46;0;6;5;0
47;0;2;1;0
47;0;3;2;0
47;0;4;3;0
47;0;5;4;0
47;0;6;5;0
48;0;2;1;0
48;0;3;2;0
48;0;4;3;0
48;0;5;4;0
48;0;6;5;0
49;0;2;1;0
49;0;3;2;0
49;0;4;3;0
49;0;5;4;0
49;0;6;5;0
50;0;2;1;0
50;0;3;2;0
50;0;4;3;0
50;0;5;4;0
50;0;6;5;0
