Nr_Parameter;Bezeichnung_Parameter;Nr_Alternative;Bezeichnung_Alternative;Wert_Parameter
22;wochenzbudget_zweck_kat2;13;13;-6.774463107
22;wochenzbudget_zweck_kat2;14;14;-7.236081633
22;wochenzbudget_zweck_kat2;15;15;-9.381748008
23;wochenzbudget_zweck_kat3;1;1;0
23;wochenzbudget_zweck_kat3;2;2;-0.904211102
23;wochenzbudget_zweck_kat3;3;3;-0.577163531
23;wochenzbudget_zweck_kat3;4;4;-0.874522071
23;wochenzbudget_zweck_kat3;5;5;-1.329162411
23;wochenzbudget_zweck_kat3;6;6;-1.631491236
23;wochenzbudget_zweck_kat3;7;7;-2.198532491
23;wochenzbudget_zweck_kat3;8;8;-2.555662327
23;wochenzbudget_zweck_kat3;9;9;-3.321210092
23;wochenzbudget_zweck_kat3;10;10;-3.382978686
23;wochenzbudget_zweck_kat3;11;11;-4.258199707
23;wochenzbudget_zweck_kat3;12;12;-4.385841039
23;wochenzbudget_zweck_kat3;13;13;-4.824070266
23;wochenzbudget_zweck_kat3;14;14;-5.82530029
23;wochenzbudget_zweck_kat3;15;15;-7.018602851
24;wochenzbudget_zweck_kat4;1;1;0
24;wochenzbudget_zweck_kat4;2;2;-0.749294717
24;wochenzbudget_zweck_kat4;3;3;-0.294322638
24;wochenzbudget_zweck_kat4;4;4;-0.499705286
24;wochenzbudget_zweck_kat4;5;5;-0.690791952
24;wochenzbudget_zweck_kat4;6;6;-0.867561108
24;wochenzbudget_zweck_kat4;7;7;-1.064514397
24;wochenzbudget_zweck_kat4;8;8;-1.037356725
24;wochenzbudget_zweck_kat4;9;9;-1.449452557
24;wochenzbudget_zweck_kat4;10;10;-1.360015929
24;wochenzbudget_zweck_kat4;11;11;-1.971219022
24;wochenzbudget_zweck_kat4;12;12;-2.216990013
24;wochenzbudget_zweck_kat4;13;13;-2.613414362
24;wochenzbudget_zweck_kat4;14;14;-3.699771267
24;wochenzbudget_zweck_kat4;15;15;-4.54975242
25;wochenzbudget_zweck_kat5;1;1;0
25;wochenzbudget_zweck_kat5;2;2;-0.674822535
25;wochenzbudget_zweck_kat5;3;3;-0.134912437
25;wochenzbudget_zweck_kat5;4;4;-0.223329314
25;wochenzbudget_zweck_kat5;5;5;-0.161387524
25;wochenzbudget_zweck_kat5;6;6;-0.179548063
25;wochenzbudget_zweck_kat5;7;7;-0.382373591
25;wochenzbudget_zweck_kat5;8;8;-0.053052036
25;wochenzbudget_zweck_kat5;9;9;-0.228918978
25;wochenzbudget_zweck_kat5;10;10;-0.076191306
25;wochenzbudget_zweck_kat5;11;11;-0.811466915
25;wochenzbudget_zweck_kat5;12;12;-0.112350738
25;wochenzbudget_zweck_kat5;13;13;0.2136291855
25;wochenzbudget_zweck_kat5;14;14;-0.513084091
25;wochenzbudget_zweck_kat5;15;15;-1.181783899
26;0;1;1;0
26;0;2;2;0
26;0;3;3;0
26;0;4;4;0
26;0;5;5;0
26;0;6;6;0
26;0;7;7;0
26;0;8;8;0
26;0;9;9;0
26;0;10;10;0
26;0;11;11;0
26;0;12;12;0
26;0;13;13;0
26;0;14;14;0
26;0;15;15;0
27;0;1;1;0
27;0;2;2;0
27;0;3;3;0
27;0;4;4;0
27;0;5;5;0
27;0;6;6;0
27;0;7;7;0
27;0;8;8;0
27;0;9;9;0
27;0;10;10;0
27;0;11;11;0
27;0;12;12;0
27;0;13;13;0
27;0;14;14;0
27;0;15;15;0
28;0;1;1;0
28;0;2;2;0
28;0;3;3;0
28;0;4;4;0
28;0;5;5;0
28;0;6;6;0
28;0;7;7;0
28;0;8;8;0
28;0;9;9;0
28;0;10;10;0
28;0;11;11;0
28;0;12;12;0
28;0;13;13;0
28;0;14;14;0
28;0;15;15;0
29;tourhat1akt;1;1;0
29;tourhat1akt;2;2;-1.562018702
29;tourhat1akt;3;3;-2.027371145
29;tourhat1akt;4;4;-2.301825969
29;tourhat1akt;5;5;-2.691117273
29;tourhat1akt;6;6;-2.500695351
29;tourhat1akt;7;7;-2.204081795
29;tourhat1akt;8;8;-1.679361037
29;tourhat1akt;9;9;-1.714390718
29;tourhat1akt;10;10;-1.488412851
29;tourhat1akt;11;11;-0.66615989
29;tourhat1akt;12;12;-0.406700915
29;tourhat1akt;13;13;-1.455056364
29;tourhat1akt;14;14;-2.028274633
29;tourhat1akt;15;15;-12.01017151
30;tourhat2akt;1;1;0
30;tourhat2akt;2;2;-1.191628719
30;tourhat2akt;3;3;-1.371482669
30;tourhat2akt;4;4;-1.574212435
30;tourhat2akt;5;5;-1.956486909
30;tourhat2akt;6;6;-1.837971577
30;tourhat2akt;7;7;-1.723411453
30;tourhat2akt;8;8;-1.477889688
30;tourhat2akt;9;9;-1.130537894
30;tourhat2akt;10;10;-1.062101808
30;tourhat2akt;11;11;-0.325928024
30;tourhat2akt;12;12;-0.21750596
30;tourhat2akt;13;13;-0.938152698
30;tourhat2akt;14;14;-1.378214425
30;tourhat2akt;15;15;-11.92898312
31;tourhat3akt;1;1;0
31;tourhat3akt;2;2;-0.221084985
31;tourhat3akt;3;3;-0.414225398
31;tourhat3akt;4;4;-0.396542819
31;tourhat3akt;5;5;-0.597672373
31;tourhat3akt;6;6;-0.534672704
31;tourhat3akt;7;7;-0.280149789
31;tourhat3akt;8;8;0.0024459505
31;tourhat3akt;9;9;0.1009459375
31;tourhat3akt;10;10;0.1563942699
31;tourhat3akt;11;11;0.560118484
31;tourhat3akt;12;12;0.6498823865
31;tourhat3akt;13;13;0.1980113206
31;tourhat3akt;14;14;0.3929702322
31;tourhat3akt;15;15;-10.76485334
32;0;1;1;0
32;0;2;2;0
32;0;3;3;0
32;0;4;4;0
32;0;5;5;0
32;0;6;6;0
32;0;7;7;0
32;0;8;8;0
32;0;9;9;0
32;0;10;10;0
32;0;11;11;0
32;0;12;12;0
32;0;13;13;0
32;0;14;14;0
32;0;15;15;0
33;taghat1akt;1;1;0
33;taghat1akt;2;2;0.6795613066
33;taghat1akt;3;3;0.6045714846
33;taghat1akt;4;4;0.1735312285
33;taghat1akt;5;5;-0.546651568
33;taghat1akt;6;6;-1.256804017
33;taghat1akt;7;7;-1.668900473
33;taghat1akt;8;8;-1.82002379
33;taghat1akt;9;9;-1.50414558
33;taghat1akt;10;10;-1.29358356
33;taghat1akt;11;11;-1.350011097
33;taghat1akt;12;12;-1.092442574
33;taghat1akt;13;13;0.4944419572
33;taghat1akt;14;14;0.8588806786
33;taghat1akt;15;15;8.7515228203
34;taghat2akt;1;1;0
34;taghat2akt;2;2;0.3747023773
34;taghat2akt;3;3;0.5375040295
34;taghat2akt;4;4;0.3524899823
34;taghat2akt;5;5;0.1299284578
34;taghat2akt;6;6;-0.077646118
34;taghat2akt;7;7;-0.044957371
34;taghat2akt;8;8;-0.09042531
34;taghat2akt;9;9;0.0442361381
34;taghat2akt;10;10;0.2907356204
34;taghat2akt;11;11;0.2641723469
34;taghat2akt;12;12;0.4747112837
34;taghat2akt;13;13;1.5500782815
34;taghat2akt;14;14;1.4571123115
34;taghat2akt;15;15;10.364401349
35;taghat3akt;1;1;0
35;taghat3akt;2;2;0.1841925552
35;taghat3akt;3;3;0.4110916656
35;taghat3akt;4;4;0.3950115186
35;taghat3akt;5;5;0.2533890684
35;taghat3akt;6;6;0.1912465321
35;taghat3akt;7;7;0.2434751086
35;taghat3akt;8;8;0.2356644185
35;taghat3akt;9;9;0.2825644567
35;taghat3akt;10;10;0.4788640675
35;taghat3akt;11;11;0.3779469555
35;taghat3akt;12;12;0.4416215576
35;taghat3akt;13;13;1.0249642495
35;taghat3akt;14;14;0.3429710643
35;taghat3akt;15;15;10.155213644
36;0;1;1;0
36;0;2;2;0
36;0;3;3;0
36;0;4;4;0
36;0;5;5;0
36;0;6;6;0
36;0;7;7;0
36;0;8;8;0
36;0;9;9;0
36;0;10;10;0
36;0;11;11;0
36;0;12;12;0
36;0;13;13;0
36;0;14;14;0
36;0;15;15;0
37;0;1;1;0
37;0;2;2;0
37;0;3;3;0
37;0;4;4;0
37;0;5;5;0
37;0;6;6;0
37;0;7;7;0
37;0;8;8;0
37;0;9;9;0
37;0;10;10;0
37;0;11;11;0
37;0;12;12;0
37;0;13;13;0
37;0;14;14;0
37;0;15;15;0
38;0;1;1;0
38;0;2;2;0
38;0;3;3;0
38;0;4;4;0
38;0;5;5;0
38;0;6;6;0
38;0;7;7;0
38;0;8;8;0
38;0;9;9;0
38;0;10;10;0
38;0;11;11;0
38;0;12;12;0
38;0;13;13;0
38;0;14;14;0
38;0;15;15;0
39;0;1;1;0
39;0;2;2;0
39;0;3;3;0
39;0;4;4;0
39;0;5;5;0
39;0;6;6;0
39;0;7;7;0
39;0;8;8;0
39;0;9;9;0
39;0;10;10;0
39;0;11;11;0
39;0;12;12;0
39;0;13;13;0
39;0;14;14;0
39;0;15;15;0
40;taghat1tour;1;1;0
40;taghat1tour;2;2;-1.225682929
40;taghat1tour;3;3;-1.249280513
40;taghat1tour;4;4;-1.342919631
40;taghat1tour;5;5;-0.982152301
40;taghat1tour;6;6;-0.374476297
40;taghat1tour;7;7;-0.051768723
40;taghat1tour;8;8;0.2269340291
40;taghat1tour;9;9;0.4495450605
40;taghat1tour;10;10;0.8340602444
40;taghat1tour;11;11;1.3157855132
40;taghat1tour;12;12;1.6051253724
40;taghat1tour;13;13;1.7170047691
40;taghat1tour;14;14;1.5194469493
40;taghat1tour;15;15;3.2986216453
41;taghat2touren;1;1;0
41;taghat2touren;2;2;-0.060192131
41;taghat2touren;3;3;0.126336032
41;taghat2touren;4;4;0.3689293728
41;taghat2touren;5;5;0.5036230644
41;taghat2touren;6;6;0.7151789633
41;taghat2touren;7;7;0.7524092659
41;taghat2touren;8;8;0.7720926386
41;taghat2touren;9;9;0.9482958625
41;taghat2touren;10;10;1.085534689
41;taghat2touren;11;11;1.3407793997
41;taghat2touren;12;12;1.5183717815
41;taghat2touren;13;13;1.6412571834
41;taghat2touren;14;14;1.4640414691
41;taghat2touren;15;15;1.3372847709
42;0;1;1;0
42;0;2;2;0
42;0;3;3;0
42;0;4;4;0
42;0;5;5;0
42;0;6;6;0
42;0;7;7;0
42;0;8;8;0
42;0;9;9;0
42;0;10;10;0
42;0;11;11;0
42;0;12;12;0
42;0;13;13;0
42;0;14;14;0
42;0;15;15;0
43;beruf_vollzeit;1;1;0
43;beruf_vollzeit;2;2;0.0006456963
43;beruf_vollzeit;3;3;0.001592153
43;beruf_vollzeit;4;4;0.0286446746
43;beruf_vollzeit;5;5;0.2279607384
43;beruf_vollzeit;6;6;0.3399333737
43;beruf_vollzeit;7;7;0.5543487505
43;beruf_vollzeit;8;8;0.6501640142
43;beruf_vollzeit;9;9;0.6454119938
43;beruf_vollzeit;10;10;0.7560717282
43;beruf_vollzeit;11;11;1.0553368092
43;beruf_vollzeit;12;12;1.2648437368
43;beruf_vollzeit;13;13;1.3899773999
43;beruf_vollzeit;14;14;1.3505857676
43;beruf_vollzeit;15;15;1.2910015845
44;beruf_teilzeit;1;1;0
44;beruf_teilzeit;2;2;0.0570769079
44;beruf_teilzeit;3;3;0.0669821916
44;beruf_teilzeit;4;4;0.1649262201
44;beruf_teilzeit;5;5;0.3647125793
44;beruf_teilzeit;6;6;0.5239467306
44;beruf_teilzeit;7;7;0.7155664705
44;beruf_teilzeit;8;8;0.5196651461
44;beruf_teilzeit;9;9;0.5407119785
44;beruf_teilzeit;10;10;0.3329819513
44;beruf_teilzeit;11;11;0.2828503692
44;beruf_teilzeit;12;12;0.421436883
44;beruf_teilzeit;13;13;0.8789844603
44;beruf_teilzeit;14;14;0.5538376921
44;beruf_teilzeit;15;15;0.951973222
45;beruf_schueler_azubi;1;1;0
45;beruf_schueler_azubi;2;2;0.0660363226
45;beruf_schueler_azubi;3;3;-0.060352533
45;beruf_schueler_azubi;4;4;0.0168970352
45;beruf_schueler_azubi;5;5;0.3899623879
45;beruf_schueler_azubi;6;6;0.5583501707
45;beruf_schueler_azubi;7;7;0.6708950036
45;beruf_schueler_azubi;8;8;0.8205769377
45;beruf_schueler_azubi;9;9;0.7057398598
45;beruf_schueler_azubi;10;10;0.6233195858
45;beruf_schueler_azubi;11;11;1.087633591
45;beruf_schueler_azubi;12;12;1.2450454792
45;beruf_schueler_azubi;13;13;1.5027671998
45;beruf_schueler_azubi;14;14;0.9886159969
45;beruf_schueler_azubi;15;15;1.2761843479
46;0;1;1;0
46;0;2;2;0
46;0;3;3;0
46;0;4;4;0
46;0;5;5;0
46;0;6;6;0
46;0;7;7;0
46;0;8;8;0
46;0;9;9;0
46;0;10;10;0
46;0;11;11;0
46;0;12;12;0
46;0;13;13;0
46;0;14;14;0
46;0;15;15;0
47;tourliegtvorhaupttour;1;1;0
47;tourliegtvorhaupttour;2;2;-1.084202828
47;tourliegtvorhaupttour;3;3;-1.671901157
47;tourliegtvorhaupttour;4;4;-2.676440381
