Nr_Parameter;Bezeichnung_Parameter;Nr_Alternative;Bezeichnung_Alternative;Wert_Parameter
7;mittl_zeit_akt_240bis299min;7;7;4.5939327299
7;mittl_zeit_akt_240bis299min;8;8;3.9782279411
7;mittl_zeit_akt_240bis299min;9;9;2.976405265
7;mittl_zeit_akt_240bis299min;10;10;2.0414787422
7;mittl_zeit_akt_240bis299min;11;11;0.7773804448
7;mittl_zeit_akt_240bis299min;12;12;0.039018131
7;mittl_zeit_akt_240bis299min;13;13;-0.371347752
7;mittl_zeit_akt_240bis299min;14;14;-0.086297353
7;mittl_zeit_akt_240bis299min;15;15;0.6843249211
8;mittl_zeit_akt_300bis359min;1;1;0
8;mittl_zeit_akt_300bis359min;2;2;-0.091343223
8;mittl_zeit_akt_300bis359min;3;3;-0.087595656
8;mittl_zeit_akt_300bis359min;4;4;0.3825130311
8;mittl_zeit_akt_300bis359min;5;5;1.3230697222
8;mittl_zeit_akt_300bis359min;6;6;2.2523550465
8;mittl_zeit_akt_300bis359min;7;7;3.3588403359
8;mittl_zeit_akt_300bis359min;8;8;4.1069450173
8;mittl_zeit_akt_300bis359min;9;9;2.8999161414
8;mittl_zeit_akt_300bis359min;10;10;1.8647306541
8;mittl_zeit_akt_300bis359min;11;11;0.2777797981
8;mittl_zeit_akt_300bis359min;12;12;-0.304634642
8;mittl_zeit_akt_300bis359min;13;13;-0.050996611
8;mittl_zeit_akt_300bis359min;14;14;0.2386370606
8;mittl_zeit_akt_300bis359min;15;15;0.0796899566
9;mittl_zeit_akt_360bis419min;1;1;0
9;mittl_zeit_akt_360bis419min;2;2;0.2875133555
9;mittl_zeit_akt_360bis419min;3;3;0.2547642413
9;mittl_zeit_akt_360bis419min;4;4;0.4249539335
9;mittl_zeit_akt_360bis419min;5;5;1.0827616086
9;mittl_zeit_akt_360bis419min;6;6;1.824406864
9;mittl_zeit_akt_360bis419min;7;7;2.7676465228
9;mittl_zeit_akt_360bis419min;8;8;3.3935388145
9;mittl_zeit_akt_360bis419min;9;9;3.5678060993
9;mittl_zeit_akt_360bis419min;10;10;2.3808770595
9;mittl_zeit_akt_360bis419min;11;11;0.547936771
9;mittl_zeit_akt_360bis419min;12;12;-0.141281219
9;mittl_zeit_akt_360bis419min;13;13;-0.059829535
9;mittl_zeit_akt_360bis419min;14;14;0.38866436
9;mittl_zeit_akt_360bis419min;15;15;0.7806846782
10;mittl_zeit_akt_420bis479min;1;1;0
10;mittl_zeit_akt_420bis479min;2;2;0.1789861323
10;mittl_zeit_akt_420bis479min;3;3;-0.001885143
10;mittl_zeit_akt_420bis479min;4;4;0.7849107578
10;mittl_zeit_akt_420bis479min;5;5;0.6280547868
10;mittl_zeit_akt_420bis479min;6;6;1.3820682775
10;mittl_zeit_akt_420bis479min;7;7;2.3296146747
10;mittl_zeit_akt_420bis479min;8;8;2.5232350565
10;mittl_zeit_akt_420bis479min;9;9;2.7290821096
10;mittl_zeit_akt_420bis479min;10;10;2.9437576814
10;mittl_zeit_akt_420bis479min;11;11;1.4009642791
10;mittl_zeit_akt_420bis479min;12;12;0.6316290329
10;mittl_zeit_akt_420bis479min;13;13;0.4372745739
10;mittl_zeit_akt_420bis479min;14;14;0.2302329255
10;mittl_zeit_akt_420bis479min;15;15;0.4356109875
11;0;1;1;0
11;0;2;2;0
11;0;3;3;0
11;0;4;4;0
11;0;5;5;0
11;0;6;6;0
11;0;7;7;0
11;0;8;8;0
11;0;9;9;0
11;0;10;10;0
11;0;11;11;0
11;0;12;12;0
11;0;13;13;0
11;0;14;14;0
11;0;15;15;0
12;tag_fr;1;1;0
12;tag_fr;2;2;0.0586634221
12;tag_fr;3;3;0.1369631282
12;tag_fr;4;4;0.0660882521
12;tag_fr;5;5;0.141728168
12;tag_fr;6;6;0.2686333232
12;tag_fr;7;7;0.3032541282
12;tag_fr;8;8;0.3767440885
12;tag_fr;9;9;0.2809851587
12;tag_fr;10;10;-0.054548348
12;tag_fr;11;11;-0.670760258
12;tag_fr;12;12;-1.192495705
12;tag_fr;13;13;-1.154115602
12;tag_fr;14;14;-1.144784388
12;tag_fr;15;15;-0.442373416
13;tag_sa;1;1;0
13;tag_sa;2;2;-0.093296212
13;tag_sa;3;3;-0.157816115
13;tag_sa;4;4;-0.149514936
13;tag_sa;5;5;0.0697834277
13;tag_sa;6;6;0.4389204757
13;tag_sa;7;7;0.7073836087
13;tag_sa;8;8;0.7293150537
13;tag_sa;9;9;1.0763030748
13;tag_sa;10;10;0.8743705063
13;tag_sa;11;11;0.4214590583
13;tag_sa;12;12;-0.226598793
13;tag_sa;13;13;0.0502855835
13;tag_sa;14;14;0.5242650952
13;tag_sa;15;15;0.8962305844
14;tag_so;1;1;0
14;tag_so;2;2;-0.74322339
14;tag_so;3;3;-0.886685804
14;tag_so;4;4;-0.565491218
14;tag_so;5;5;-0.343668365
14;tag_so;6;6;-0.208608751
14;tag_so;7;7;-0.342944975
14;tag_so;8;8;-0.375366325
14;tag_so;9;9;-0.355227764
14;tag_so;10;10;-0.575727645
14;tag_so;11;11;-0.921076494
14;tag_so;12;12;-1.717110486
14;tag_so;13;13;-1.65327963
14;tag_so;14;14;-1.449804655
14;tag_so;15;15;-0.657341644
15;anzaktwieanztagemitzweck;1;1;0
15;anzaktwieanztagemitzweck;2;2;0.4620907473
15;anzaktwieanztagemitzweck;3;3;0.9917147122
15;anzaktwieanztagemitzweck;4;4;1.3131127442
15;anzaktwieanztagemitzweck;5;5;1.5812419695
15;anzaktwieanztagemitzweck;6;6;1.8035422085
15;anzaktwieanztagemitzweck;7;7;1.9232201279
15;anzaktwieanztagemitzweck;8;8;2.0960600097
15;anzaktwieanztagemitzweck;9;9;2.3853295616
15;anzaktwieanztagemitzweck;10;10;2.5658060006
15;anzaktwieanztagemitzweck;11;11;2.7819118576
15;anzaktwieanztagemitzweck;12;12;2.6025594607
15;anzaktwieanztagemitzweck;13;13;2.3548145028
15;anzaktwieanztagemitzweck;14;14;2.3415449649
15;anzaktwieanztagemitzweck;15;15;2.7245858748
16;aktzweck_work;1;1;0
16;aktzweck_work;2;2;-0.283543995
16;aktzweck_work;3;3;-0.630351898
16;aktzweck_work;4;4;-0.431826258
16;aktzweck_work;5;5;0.2253314312
16;aktzweck_work;6;6;1.1419567409
16;aktzweck_work;7;7;2.0576881133
16;aktzweck_work;8;8;2.4984249933
16;aktzweck_work;9;9;2.7570071131
16;aktzweck_work;10;10;2.7907500946
16;aktzweck_work;11;11;3.7221271887
16;aktzweck_work;12;12;3.381520125
16;aktzweck_work;13;13;3.3660623375
16;aktzweck_work;14;14;3.4478269172
16;aktzweck_work;15;15;2.7080676617
17;aktzweck_education;1;1;0
17;aktzweck_education;2;2;0.944557408
17;aktzweck_education;3;3;0.208147477
17;aktzweck_education;4;4;1.6512891295
17;aktzweck_education;5;5;2.089851797
17;aktzweck_education;6;6;3.2417389816
17;aktzweck_education;7;7;3.9835557863
17;aktzweck_education;8;8;5.1789075941
17;aktzweck_education;9;9;4.7233546909
17;aktzweck_education;10;10;5.0611413134
17;aktzweck_education;11;11;5.0319490802
17;aktzweck_education;12;12;4.3160441802
17;aktzweck_education;13;13;4.1699436978
17;aktzweck_education;14;14;4.7684794624
17;aktzweck_education;15;15;3.5715192665
18;aktzweck_shopping;1;1;0
18;aktzweck_shopping;2;2;0.4577109917
18;aktzweck_shopping;3;3;-0.300543953
18;aktzweck_shopping;4;4;-1.108730855
18;aktzweck_shopping;5;5;-1.646483447
18;aktzweck_shopping;6;6;-1.867086793
18;aktzweck_shopping;7;7;-1.951950621
18;aktzweck_shopping;8;8;-2.131841959
18;aktzweck_shopping;9;9;-2.780293666
18;aktzweck_shopping;10;10;-3.241764178
18;aktzweck_shopping;11;11;-3.371727226
18;aktzweck_shopping;12;12;-4.62689498
18;aktzweck_shopping;13;13;-5.384358054
18;aktzweck_shopping;14;14;-3.521991517
18;aktzweck_shopping;15;15;-3.476917694
19;aktzweck_transport;1;1;0
19;aktzweck_transport;2;2;-0.543690014
19;aktzweck_transport;3;3;-1.712094533
19;aktzweck_transport;4;4;-1.868501448
19;aktzweck_transport;5;5;-1.90324225
19;aktzweck_transport;6;6;-1.719174057
19;aktzweck_transport;7;7;-1.616687491
19;aktzweck_transport;8;8;-1.547826881
19;aktzweck_transport;9;9;-1.594002022
19;aktzweck_transport;10;10;-1.88397291
19;aktzweck_transport;11;11;-1.868897211
19;aktzweck_transport;12;12;-2.475775146
19;aktzweck_transport;13;13;-1.577691814
19;aktzweck_transport;14;14;-0.256944711
19;aktzweck_transport;15;15;-0.096890484
20;0;1;1;0
20;0;2;2;0
20;0;3;3;0
20;0;4;4;0
20;0;5;5;0
20;0;6;6;0
20;0;7;7;0
20;0;8;8;0
20;0;9;9;0
20;0;10;10;0
20;0;11;11;0
20;0;12;12;0
20;0;13;13;0
20;0;14;14;0
20;0;15;15;0
21;wochenzbudget_zweck_kat1;1;1;0
21;wochenzbudget_zweck_kat1;2;2;-0.856988854
21;wochenzbudget_zweck_kat1;3;3;-1.253542032
21;wochenzbudget_zweck_kat1;4;4;-2.440248245
21;wochenzbudget_zweck_kat1;5;5;-3.409013277
21;wochenzbudget_zweck_kat1;6;6;-5.294554915
21;wochenzbudget_zweck_kat1;7;7;-6.372672006
21;wochenzbudget_zweck_kat1;8;8;-19.31840724
21;wochenzbudget_zweck_kat1;9;9;-19.46574785
21;wochenzbudget_zweck_kat1;10;10;-19.30763675
21;wochenzbudget_zweck_kat1;11;11;-21.11391333
21;wochenzbudget_zweck_kat1;12;12;-20.7860642
21;wochenzbudget_zweck_kat1;13;13;-20.31311028
21;wochenzbudget_zweck_kat1;14;14;-20.52932243
21;wochenzbudget_zweck_kat1;15;15;-19.51357139
22;wochenzbudget_zweck_kat2;1;1;0
22;wochenzbudget_zweck_kat2;2;2;-0.525374798
22;wochenzbudget_zweck_kat2;3;3;-0.420163767
22;wochenzbudget_zweck_kat2;4;4;-1.041649922
22;wochenzbudget_zweck_kat2;5;5;-1.871925145
22;wochenzbudget_zweck_kat2;6;6;-2.380575994
22;wochenzbudget_zweck_kat2;7;7;-3.513437095
22;wochenzbudget_zweck_kat2;8;8;-4.122368622
22;wochenzbudget_zweck_kat2;9;9;-4.892138797
22;wochenzbudget_zweck_kat2;10;10;-5.064644736
22;wochenzbudget_zweck_kat2;11;11;-6.244713055
22;wochenzbudget_zweck_kat2;12;12;-6.355379638
22;wochenzbudget_zweck_kat2;13;13;-6.713594715
22;wochenzbudget_zweck_kat2;14;14;-7.084855945
22;wochenzbudget_zweck_kat2;15;15;-9.192682835
23;wochenzbudget_zweck_kat3;1;1;0
23;wochenzbudget_zweck_kat3;2;2;-0.361028372
23;wochenzbudget_zweck_kat3;3;3;0.0333908392
23;wochenzbudget_zweck_kat3;4;4;-0.389878253
23;wochenzbudget_zweck_kat3;5;5;-0.936582173
23;wochenzbudget_zweck_kat3;6;6;-1.288436302
23;wochenzbudget_zweck_kat3;7;7;-1.827305338
23;wochenzbudget_zweck_kat3;8;8;-2.113060526
23;wochenzbudget_zweck_kat3;9;9;-2.942145132
23;wochenzbudget_zweck_kat3;10;10;-2.998384413
23;wochenzbudget_zweck_kat3;11;11;-3.959571668
23;wochenzbudget_zweck_kat3;12;12;-4.13487925
23;wochenzbudget_zweck_kat3;13;13;-4.755698393
23;wochenzbudget_zweck_kat3;14;14;-5.612751994
23;wochenzbudget_zweck_kat3;15;15;-6.818767994
24;wochenzbudget_zweck_kat4;1;1;0
24;wochenzbudget_zweck_kat4;2;2;-0.317734515
24;wochenzbudget_zweck_kat4;3;3;0.2835047775
24;wochenzbudget_zweck_kat4;4;4;0.0425777888
24;wochenzbudget_zweck_kat4;5;5;-0.238089806
24;wochenzbudget_zweck_kat4;6;6;-0.461159938
24;wochenzbudget_zweck_kat4;7;7;-0.635189941
24;wochenzbudget_zweck_kat4;8;8;-0.537867049
24;wochenzbudget_zweck_kat4;9;9;-1.03422286
24;wochenzbudget_zweck_kat4;10;10;-0.883611602
24;wochenzbudget_zweck_kat4;11;11;-1.617558785
24;wochenzbudget_zweck_kat4;12;12;-1.886062286
24;wochenzbudget_zweck_kat4;13;13;-2.495925859
24;wochenzbudget_zweck_kat4;14;14;-3.350029502
24;wochenzbudget_zweck_kat4;15;15;-4.401954215
25;wochenzbudget_zweck_kat5;1;1;0
25;wochenzbudget_zweck_kat5;2;2;-0.430348516
25;wochenzbudget_zweck_kat5;3;3;0.256228046
25;wochenzbudget_zweck_kat5;4;4;0.3506350306
25;wochenzbudget_zweck_kat5;5;5;0.4108624228
25;wochenzbudget_zweck_kat5;6;6;0.3408460982
25;wochenzbudget_zweck_kat5;7;7;0.0803687084
25;wochenzbudget_zweck_kat5;8;8;0.5136406904
25;wochenzbudget_zweck_kat5;9;9;0.2176447732
25;wochenzbudget_zweck_kat5;10;10;0.4482936481
25;wochenzbudget_zweck_kat5;11;11;-0.436658328
25;wochenzbudget_zweck_kat5;12;12;0.2275369935
25;wochenzbudget_zweck_kat5;13;13;0.3237735953
25;wochenzbudget_zweck_kat5;14;14;-0.190732797
25;wochenzbudget_zweck_kat5;15;15;-1.002825766
26;0;1;1;0
26;0;2;2;0
26;0;3;3;0
26;0;4;4;0
26;0;5;5;0
26;0;6;6;0
26;0;7;7;0
26;0;8;8;0
26;0;9;9;0
26;0;10;10;0
26;0;11;11;0
26;0;12;12;0
26;0;13;13;0
26;0;14;14;0
26;0;15;15;0
27;0;1;1;0
27;0;2;2;0
27;0;3;3;0
27;0;4;4;0
27;0;5;5;0
27;0;6;6;0
27;0;7;7;0
27;0;8;8;0
27;0;9;9;0
27;0;10;10;0
27;0;11;11;0
27;0;12;12;0
27;0;13;13;0
27;0;14;14;0
27;0;15;15;0
28;0;1;1;0
28;0;2;2;0
28;0;3;3;0
28;0;4;4;0
28;0;5;5;0
28;0;6;6;0
28;0;7;7;0
28;0;8;8;0
28;0;9;9;0
28;0;10;10;0
28;0;11;11;0
28;0;12;12;0
28;0;13;13;0
28;0;14;14;0
28;0;15;15;0
29;0;1;1;0
29;0;2;2;0
29;0;3;3;0
29;0;4;4;0
29;0;5;5;0
29;0;6;6;0
29;0;7;7;0
29;0;8;8;0
29;0;9;9;0
29;0;10;10;0
29;0;11;11;0
29;0;12;12;0
29;0;13;13;0
29;0;14;14;0
29;0;15;15;0
30;0;1;1;0
30;0;2;2;0
30;0;3;3;0
30;0;4;4;0
30;0;5;5;0
30;0;6;6;0
30;0;7;7;0
30;0;8;8;0
30;0;9;9;0
30;0;10;10;0
30;0;11;11;0
30;0;12;12;0
30;0;13;13;0
30;0;14;14;0
30;0;15;15;0
31;0;1;1;0
31;0;2;2;0
31;0;3;3;0
31;0;4;4;0
31;0;5;5;0
31;0;6;6;0
31;0;7;7;0
31;0;8;8;0
31;0;9;9;0
31;0;10;10;0
31;0;11;11;0
31;0;12;12;0
31;0;13;13;0
31;0;14;14;0
31;0;15;15;0
32;0;1;1;0
32;0;2;2;0
32;0;3;3;0
32;0;4;4;0
32;0;5;5;0
32;0;6;6;0
32;0;7;7;0
32;0;8;8;0
32;0;9;9;0
32;0;10;10;0
32;0;11;11;0
32;0;12;12;0
32;0;13;13;0
32;0;14;14;0
32;0;15;15;0
33;taghat1akt;1;1;0
33;taghat1akt;2;2;-0.701397319
33;taghat1akt;3;3;-1.271604285
33;taghat1akt;4;4;-1.909997452
33;taghat1akt;5;5;-2.780132566
33;taghat1akt;6;6;-3.287808159
33;taghat1akt;7;7;-3.457157697
33;taghat1akt;8;8;-3.17979971
33;taghat1akt;9;9;-2.96621593
33;taghat1akt;10;10;-2.499583576
33;taghat1akt;11;11;-2.002855481
33;taghat1akt;12;12;-1.526780817
33;taghat1akt;13;13;-0.940418453
33;taghat1akt;14;14;-1.285793771
33;taghat1akt;15;15;-3.022484055
34;taghat2akt;1;1;0
34;taghat2akt;2;2;-0.459631781
34;taghat2akt;3;3;-0.568737646
34;taghat2akt;4;4;-0.801073453
34;taghat2akt;5;5;-1.214787922
34;taghat2akt;6;6;-1.329368947
34;taghat2akt;7;7;-1.195269188
34;taghat2akt;8;8;-1.016429843
34;taghat2akt;9;9;-0.787350039
34;taghat2akt;10;10;-0.414872969
34;taghat2akt;11;11;-0.028050355
34;taghat2akt;12;12;0.2290200019
34;taghat2akt;13;13;0.6337073006
34;taghat2akt;14;14;-0.033079652
34;taghat2akt;15;15;-1.426230074
35;taghat3akt;1;1;0
35;taghat3akt;2;2;-0.209654818
35;taghat3akt;3;3;-0.201600309
35;taghat3akt;4;4;-0.250762184
35;taghat3akt;5;5;-0.484748405
35;taghat3akt;6;6;-0.477781197
35;taghat3akt;7;7;-0.371562011
35;taghat3akt;8;8;-0.204697486
35;taghat3akt;9;9;-0.085956187
35;taghat3akt;10;10;0.1477910024
35;taghat3akt;11;11;0.2840465348
35;taghat3akt;12;12;0.3440969377
35;taghat3akt;13;13;0.5363662109
35;taghat3akt;14;14;-0.196791952
35;taghat3akt;15;15;-0.857896649
36;0;1;1;0
36;0;2;2;0
36;0;3;3;0
36;0;4;4;0
36;0;5;5;0
36;0;6;6;0
36;0;7;7;0
36;0;8;8;0
36;0;9;9;0
36;0;10;10;0
36;0;11;11;0
36;0;12;12;0
36;0;13;13;0
36;0;14;14;0
36;0;15;15;0
37;erstetourdestages;1;1;0
37;erstetourdestages;2;2;-0.382962999
37;erstetourdestages;3;3;-0.39913022
37;erstetourdestages;4;4;-0.452842148
37;erstetourdestages;5;5;-0.368030182
37;erstetourdestages;6;6;-0.101229879
37;erstetourdestages;7;7;0.2745813891
37;erstetourdestages;8;8;0.6186838111
37;erstetourdestages;9;9;0.6761193396
37;erstetourdestages;10;10;0.8598454802
37;erstetourdestages;11;11;0.644929389
37;erstetourdestages;12;12;1.1435436831
37;erstetourdestages;13;13;0.9105347206
37;erstetourdestages;14;14;0.5960737411
37;erstetourdestages;15;15;0.2869367275
38;letztetourdestages;1;1;0
38;letztetourdestages;2;2;-0.52846045
38;letztetourdestages;3;3;-0.506465273
38;letztetourdestages;4;4;-0.561257194
38;letztetourdestages;5;5;-0.253896057
38;letztetourdestages;6;6;0.0481270276
38;letztetourdestages;7;7;0.2350420276
38;letztetourdestages;8;8;0.2786966031
38;letztetourdestages;9;9;0.4801928258
38;letztetourdestages;10;10;0.6105438112
38;letztetourdestages;11;11;0.6844380893
38;letztetourdestages;12;12;0.6370849767
38;letztetourdestages;13;13;1.0070506916
38;letztetourdestages;14;14;1.2257441821
38;letztetourdestages;15;15;2.8916523934
39;0;1;1;0
39;0;2;2;0
39;0;3;3;0
39;0;4;4;0
39;0;5;5;0
39;0;6;6;0
39;0;7;7;0
39;0;8;8;0
39;0;9;9;0
39;0;10;10;0
39;0;11;11;0
39;0;12;12;0
39;0;13;13;0
39;0;14;14;0
39;0;15;15;0
40;0;1;1;0
40;0;2;2;0
40;0;3;3;0
40;0;4;4;0
40;0;5;5;0
40;0;6;6;0
40;0;7;7;0
40;0;8;8;0
40;0;9;9;0
40;0;10;10;0
40;0;11;11;0
40;0;12;12;0
40;0;13;13;0
40;0;14;14;0
40;0;15;15;0
41;0;1;1;0
41;0;2;2;0
41;0;3;3;0
41;0;4;4;0
41;0;5;5;0
41;0;6;6;0
41;0;7;7;0
41;0;8;8;0
41;0;9;9;0
41;0;10;10;0
41;0;11;11;0
41;0;12;12;0
41;0;13;13;0
41;0;14;14;0
41;0;15;15;0
42;0;1;1;0
42;0;2;2;0
42;0;3;3;0
42;0;4;4;0
42;0;5;5;0
42;0;6;6;0
42;0;7;7;0
42;0;8;8;0
42;0;9;9;0
42;0;10;10;0
42;0;11;11;0
42;0;12;12;0
42;0;13;13;0
42;0;14;14;0
42;0;15;15;0
43;beruf_vollzeit;1;1;0
43;beruf_vollzeit;2;2;0.0312540817
43;beruf_vollzeit;3;3;0.051815029
43;beruf_vollzeit;4;4;0.0916529119
43;beruf_vollzeit;5;5;0.263357315
43;beruf_vollzeit;6;6;0.3529522995
43;beruf_vollzeit;7;7;0.5709760796
43;beruf_vollzeit;8;8;0.7171490829
43;beruf_vollzeit;9;9;0.6941285642
43;beruf_vollzeit;10;10;0.8471866668
43;beruf_vollzeit;11;11;1.0829249731
43;beruf_vollzeit;12;12;1.3523234928
43;beruf_vollzeit;13;13;1.4923372982
43;beruf_vollzeit;14;14;1.401850517
43;beruf_vollzeit;15;15;1.1835300577
44;beruf_teilzeit;1;1;0
44;beruf_teilzeit;2;2;-0.026823139
44;beruf_teilzeit;3;3;0.0131305512
44;beruf_teilzeit;4;4;0.126384177
44;beruf_teilzeit;5;5;0.2909534912
44;beruf_teilzeit;6;6;0.3876420228
44;beruf_teilzeit;7;7;0.5711761066
44;beruf_teilzeit;8;8;0.4750031089
44;beruf_teilzeit;9;9;0.4647985709
44;beruf_teilzeit;10;10;0.2911693712
44;beruf_teilzeit;11;11;0.160788585
44;beruf_teilzeit;12;12;0.4120610412
44;beruf_teilzeit;13;13;0.9397369123
44;beruf_teilzeit;14;14;0.5490872099
44;beruf_teilzeit;15;15;0.6021208555
45;beruf_schueler_azubi;1;1;0
45;beruf_schueler_azubi;2;2;0.0386693491
45;beruf_schueler_azubi;3;3;-0.057314534
45;beruf_schueler_azubi;4;4;-0.083365323
45;beruf_schueler_azubi;5;5;0.2666944711
45;beruf_schueler_azubi;6;6;0.4479945655
45;beruf_schueler_azubi;7;7;0.5852336752
45;beruf_schueler_azubi;8;8;0.7566816711
45;beruf_schueler_azubi;9;9;0.6176231319
45;beruf_schueler_azubi;10;10;0.6033882397
45;beruf_schueler_azubi;11;11;0.9816453584
45;beruf_schueler_azubi;12;12;1.1900307058
45;beruf_schueler_azubi;13;13;1.4885243789
45;beruf_schueler_azubi;14;14;0.9874109963
45;beruf_schueler_azubi;15;15;1.1638417401
46;0;2;2;0
46;0;3;3;0
46;0;4;4;0
46;0;5;5;0
46;0;6;6;0
46;0;7;7;0
46;0;8;8;0
46;0;9;9;0
46;0;10;10;0
46;0;11;11;0
46;0;12;12;0
46;0;13;13;0
46;0;14;14;0
46;0;15;15;0
47;0;2;2;0
47;0;3;3;0
47;0;4;4;0
47;0;5;5;0
47;0;6;6;0
47;0;7;7;0
47;0;8;8;0
47;0;9;9;0
47;0;10;10;0
47;0;11;11;0
47;0;12;12;0
47;0;13;13;0
47;0;14;14;0
47;0;15;15;0
48;0;2;2;0
48;0;3;3;0
48;0;4;4;0
48;0;5;5;0
48;0;6;6;0
48;0;7;7;0
48;0;8;8;0
48;0;9;9;0
48;0;10;10;0
48;0;11;11;0
48;0;12;12;0
48;0;13;13;0
48;0;14;14;0
48;0;15;15;0
49;0;2;2;0
49;0;3;3;0
49;0;4;4;0
49;0;5;5;0
49;0;6;6;0
49;0;7;7;0
49;0;8;8;0
49;0;9;9;0
49;0;10;10;0
49;0;11;11;0
49;0;12;12;0
49;0;13;13;0
49;0;14;14;0
49;0;15;15;0
50;0;2;2;0
50;0;3;3;0
50;0;4;4;0
50;0;5;5;0
50;0;6;6;0
50;0;7;7;0
50;0;8;8;0
50;0;9;9;0
50;0;10;10;0
50;0;11;11;0
50;0;12;12;0
50;0;13;13;0
50;0;14;14;0
50;0;15;15;0
